0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
27.424,35.036,35.145,42.424,41.971,40.039,51.424,49.231,46.51,43.931,53.208,93.94,58.168,56.969,56.44,54.703,51.778,62.173
6.3541,11.635,9.3634,22.682,9.4057,13.373,22.769,10.316,13.685,15.085,2.7623,1.9179,10.85,12.094,7.3632,4.2353,1.6362,3.3656
1.8941,1.9287,1.2868,1.6332,3.3581,2.5044,1.7366,3.0685,2.1973,1.4239,2.3222,3.4659,3.277,1.8629,1.4482,2.162,1.9564,2.942
12.641,11.549,14.931,13.125,11.167,12.984,13.134,11.286,13.382,12.656,14.351,14.659,13.899,12.445,15.475,20.397,15.281,13.17
13.377,18.195,14.138,13.601,35.403,21.79,17.525,21.528,15.635,17.626,12.27,8.2138,17.178,14.362,14.248,12.152,5.7262,10.97
22.947,25.298,25.481,17.968,19.929,19.52,24.157,16.316,20.464,20.393,19.961,33.635,19.712,31.617,25.031,26.289,29.42,24.273
47.147,54.022,60.418,38.945,42.17,39.759,56.586,54.645,60.845,69.475,26.504,22.723,33.542,68.872,47.784,33.67,23.437,37.386
19.846,20.358,22.241,21.948,16.747,15.101,16.481,16.727,16.829,16.532,15.831,17.786,15.064,17.386,19.115,19.398,20.663,19.311
1.8153,2.3129,1.7692,1.7011,3.7061,2.9258,4.572,3.3828,3.5669,2.3743,4.1506,4.4422,4.0617,3.3648,3.0856,3.9458,3.1427,4.0914
19.27,19.369,22.907,16.724,20.488,27.623,26.401,25.05,32.96,31.413,32.862,29.86,30.323,33.196,34.023,40.052,28.803,28.815
15.949,18.327,16.666,15.88,17.927,14.996,16.222,13.636,13.457,13.959,12.864,15.045,14.711,15.566,13.575,12.465,20.396,11.985
4.6412,16.452,20.07,17.448,10.475,22.586,14.029,12.847,22.399,13.927,26.086,10.317,43.767,19.178,18.382,12.099,6.6911,9.1197
0.57121,1.2174,0.80275,1.9687,2.3697,1.5614,1.7241,2.4495,1.4261,1.7206,2.2806,2.9566,2.6376,1.1182,2.0828,2.0409,0.95507,1.5034
0.013883,0.045046,0.012757,0.013557,0,0.023319,0.030101,0,0,0,0.01435,0,0.016186,0,0.047516,0,0.011721,0.081735
7.0691,6.4584,4.6414,5.3386,6.8087,6.5838,5.4758,5.1198,4.0372,4.681,4.0072,5.6654,5.019,5.7181,4.6324,4.9264,6.9492,5.5298
2.1545,1.6259,2.4068,1.1063,3.5079,2.9803,1.8527,2.436,2.2317,1.292,1.216,2.1768,1.4337,1.2288,1.1931,1.5091,1.2222,0.92921
0.07205,0.081821,0.092687,0.063322,0.051096,0.07866,0.031243,0.087002,0.025482,0.01265,0.081917,0.067487,0.075598,0.030393,0.049318,0.086374,0.054747,0.16119
0.046448,0.018838,0.06402,0,0.02745,0,0.050353,0.03116,0.027379,0.040774,0.024004,0.039552,0.1083,0.032656,0.026495,0.027841,0,0.19142
1.1163,2.4578,1.2944,1.8168,1.0786,1.7857,0.6339,0.72511,0.68936,0.92551,1.1721,0.86758,1.4667,0.77862,1.0815,1.1258,0.92004,0.62591
6.8946,8.4394,10.674,11.186,9.1922,15.475,14.277,13.435,16.915,18.308,15.85,11.119,13.178,13.666,16.738,13.842,11.4,13.968
26.905,14.193,21.668,13.225,21.427,24.974,17.948,13.842,9.6335,28.32,9.3346,8.7222,15.302,15.439,17.954,4.4367,7.2308,11.569
16.773,15.244,18.175,15.775,21.753,17.078,15.701,16.308,12.748,14.931,14.452,12.216,16.857,11.14,14.169,12.31,12.095,18.292
0.62884,10.22,3.467,14.727,6.811,3.4951,5.7015,1.9636,2.2914,1.9572,50.071,22.431,2.346,5.4661,23.87,3.5774,27.752,7.6197
0.20487,0.30467,0.20394,0.66688,0.36323,0.49466,0.83287,0.40087,0.30191,0.2398,1.0411,1.7591,0.78621,0.55215,0.16556,0.50145,0.93692,0.63323
14.138,42.632,13.511,31.83,12.728,9.5591,9.9525,21.471,15.235,7.7423,9.2403,9.3134,9.0759,19.634,11.929,11.568,10.697,7.9905
0.18522,0.69586,0.25977,0.71396,0.39176,0.44208,0.17965,0.31391,0.36776,0.58191,0.34258,0.19922,0.65917,0.18505,0.22243,0.39734,0.082303,0.3673
83.965,70.387,100.1,84.448,68.63,65.527,62.53,76.067,76.042,110.76,52.965,48.84,48.711,71.66,64.593,49.073,54.604,61.048
0.040428,0.049191,0.037149,0.13818,0.38228,0.28859,0.043827,0.51531,0.16682,0.30166,0.083573,0.65409,0.32993,0.07106,0.20755,0.1454,0.75092,0.30942
4.5327,4.7728,5.3728,3.9945,4.3412,3.9201,4.6741,3.7248,4.33,4.7231,5.1802,6.6002,3.4084,5.1213,5.1571,5.6695,6.2848,3.7895
13.192,13.962,14.611,16.979,10.692,13.559,15.33,12.212,14.639,9.3627,14.797,15.561,13.687,14.394,14.859,13.999,13.071,13.643
48.508,47.647,49.774,36.359,50.274,59.441,61.28,63.858,66.772,65.071,80.475,58.896,59.41,68.266,72.209,77.337,52.823,66.559
6.6992,2.0074,1.7816,1.9857,3.4654,3.3889,1.5208,3.3416,0.85482,0.7057,4.5293,6.134,2.7198,3.0476,2.0321,0.71808,2.7149,2.2829
1.222,1.1061,1.5337,0.91684,3.0209,4.4242,3.3362,4.049,2.6266,3.1398,3.3118,1.7449,9.8425,1.5035,2.3038,3.8412,1.3463,3.7288
0.10163,0.30914,0.10506,0.12405,0.22523,0.08535,0.11017,0.10227,0.04493,0.14498,0.11817,0.04327,0.11848,0.098248,0.072465,0.1523,0.032176,0.029916
4.2333,4.5817,6.226,3.5554,4.6706,5.7047,5.7116,5.8034,6.0283,7.1144,7.2054,9.3107,6.4307,6.2883,6.6079,7.1781,8.7653,6.6168
11.69,7.0917,6.0556,5.3467,7.4371,5.4232,5.4808,6.2946,5.2446,3.944,5.7733,8.1966,6.3575,5.9061,6.0827,3.8113,7.5117,4.5622
0.85155,1.0549,0.69711,0.99787,1.281,0.93618,1.3595,0.64397,0.58409,0.88344,0.60811,1.4634,0.81226,0.93614,0.83018,0.64963,2.4313,0.63806
0.30201,0.26539,0.62439,0.17203,0.47595,0.38044,0.19098,0.67534,0.32637,0.37558,0.33816,0.9858,0.58681,0.37158,0.14356,0.39222,0.46746,0.56303
38.161,22.529,29.049,18.911,29.153,30.218,21.705,18.306,15.549,38.03,13.884,15.284,19.261,19.713,20.79,6.9104,17.868,16.451
10.746,11.867,10.608,9.0396,14.589,12.649,16.07,12.768,10.252,13.941,10.973,15.526,12.201,12.379,11.496,9.9592,15.266,12.577
11.017,12.2,11.522,14.588,10.22,9.1786,10.833,7.8915,9.2109,7.2567,8.3174,11.798,6.84,12.272,8.7799,8.7524,15.404,9.4234
16.822,16.131,16.589,17.2,12.198,16.792,16.509,15.041,19.884,16.3,19.888,18.953,18.949,17.792,17.876,19.428,16.019,17.631
3.9395,4.7046,4.0423,1.7846,3.9062,3.8691,3.0251,4.1111,3.5478,3.8906,3.7213,3.3826,4.9373,4.0931,4.9438,4.5129,2.3098,2.5899
7.5346,6.4897,7.0446,6.9628,8.4277,8.048,7.6057,6.9007,7.4731,7.5327,8.6692,6.7902,8.5074,7.1394,6.66,8.3686,6.918,8.9648
0.031944,0.12956,0.039137,0.093582,0.062928,0.098365,0.17315,0.10001,0.062766,0.018695,0.011006,0.054402,0.16138,0.014973,0.13363,0.02553,0.080909,0.025075
23.871,23.11,24.822,22.262,21.487,18.773,22.691,15.132,15.496,24.138,18.373,30.022,16.451,23.013,21.107,20.441,31.217,21.294
27.188,27.753,21.343,20.2,23.263,19.983,21.94,14.038,14.161,21.827,14.31,23.095,18.863,17.742,13.405,13.105,27.993,12.576
1.5217,1.6533,0.32069,0.40897,2.3596,0.38689,0.40861,1.1051,0.36207,0.36764,0.64931,3.9941,0.42315,0.55945,0.92373,1.5229,10.348,0.77256
4.556,2.8568,2.761,3.0843,2.8082,3.3919,4.8027,3.9752,3.8554,2.7358,4.5069,5.379,7.8533,4.2251,4.0816,4.7582,3.7285,5.4797
0.079417,0.25768,0.1946,0.14218,0.32072,0.11672,0.3372,0.079916,0.18725,0.11038,0.98502,1.3581,0.27004,0.17216,0.17365,0.38083,2.6429,0.35066
0.26262,0.18259,0.1379,0.18318,0.42127,0.40959,0.24403,0.25168,0.1548,0.082336,0.11633,0.19168,0.54673,0.18464,0.085602,0.31483,0.079187,0.41966
0,0.029921,0.016948,0.090053,0.0218,0.030978,0.11997,0.049492,0.043487,0.048572,0.095316,0.094231,0.064507,0.012967,0,0.022111,0.062286,0.086866
0.5627,0.61945,0.60323,0.60182,0.79177,0.25878,1.2055,0.70105,0.34748,0.25874,0.55391,1.2663,0.5623,0.50865,0.47382,0.48184,0.7013,0.23663
0.21467,0.21928,0.33607,0.44256,0.60145,0.36057,0.24134,1.0241,0.48742,0.40482,0.29585,0.40622,0.53762,0.25155,0.34469,0.3908,0.32221,1.3387
0.51611,0.15699,0.47424,0.25199,0.35585,0.30701,0.34969,0.086558,0.025352,0.11327,0,0.18312,0.20057,0.090715,0.26987,0.07734,0.1634,0.17724
10.277,13.027,14.913,16.063,17.248,32.521,44.737,40.955,42.784,34.947,51.409,109.92,50.514,20.662,33.712,53.356,27.583,52.255
0.090598,0.20577,0.074924,0.37158,0.36409,0.11413,0.06875,0.34036,0.11749,0.063625,0.21538,0.054002,0.24293,0.063696,0.26873,0.26067,0.16063,0.29869
5.4518,8.2018,4.9999,4.0106,6.2467,6.0141,7.4469,6.3916,6.3289,4.4106,6.0012,12.311,7.4496,6.2808,6.1007,8.2227,6.0461,5.6828
4.2584,4.5849,3.2752,3.2107,4.2477,3.5367,3.526,3.3934,2.5587,3.3716,3.0153,4.4575,3.6685,2.6796,3.5429,3.1095,3.6449,3.7882
8.6197,9.5458,11.053,21.512,10.805,20.017,25.752,17.362,22.717,21.157,32.653,33.828,15.453,34.38,40.903,20.916,37.574,63.524
43.258,34.051,36.283,31.006,25.353,38.144,33.761,31.414,39.331,43.528,35.968,31.872,32.403,44.027,36.065,33.063,35.915,34.643
22.436,12.974,16.786,19.573,13.463,12.171,14.602,12.061,11.631,17.238,13.345,15.951,9.2653,15.814,16.21,10.896,23.684,15.314
0.94484,2.9562,1.693,2.9261,3.2546,2.1197,3.5118,1.974,2.7529,1.3508,5.9293,5.5629,3.7295,4.4223,4.1115,3.9563,6.3133,7.1518
15.025,9.6953,15.798,10.651,13.264,23.034,14.261,14.095,13.725,26.71,15.085,12.891,20.491,14.803,15.52,14.022,11.091,12.989
0.049279,0.059959,0.022641,0.036091,0.058246,0.020692,0.1202,0.11571,0,0,0.012734,0.073434,0.057451,0.034646,0.02811,0.029538,0,0.043518
0,0.006915,0.0078334,0,0,0,0,0.022876,0,0,0,0,0,0,0,0,0,0
0.010351,0.0083966,0,0,0,0.0086932,0,0.083331,0,0,0,0,0,0,0,0,0,0
0.16544,0.44732,0.18242,0.40927,0.41716,0.12041,0.21521,0.31076,0.23404,0.18396,0.17099,0.29114,0.16716,0.2714,0.10066,0.092554,0.10243,0.14285
0.028993,0.023518,0,0.028313,0,0.024349,0.015715,0.058351,0.01709,0,0.029967,0.024689,0,0.020384,0.066154,0.12165,0.036718,0.10242
0.58495,1.0083,0.63348,2.6419,1.7161,1.0088,2.4006,1.6257,1.2561,1.192,3.4009,12.043,2.1189,2.1224,5.434,4.5832,6.5789,2.5336
0.014751,0.02393,0.06777,0.21606,0.17435,0.35924,0.047972,0.41561,0.052169,0.077693,0.41165,0.037681,0.25795,0.062224,0.050484,0.1061,0.049814,0.069473
6.7066,8.7491,8.548,7.5435,8.7963,11.602,10.296,8.5261,10.137,7.8076,9.732,9.9766,23.105,8.7808,7.5293,6.3522,4.776,5.1658
7.9768,10.502,10.936,9.9224,10.139,11.83,17.14,14.132,12.781,17.714,9.9624,12.392,13.036,15.322,11.276,9.041,10.95,10.613
6.2232,8.3052,7.104,7.6635,5.6423,7.9129,9.0675,9.4451,10.116,7.1305,11.203,12.599,10.082,9.0787,8.5159,11.965,6.6538,12.527
0.72823,0.79677,0.71584,6.0694,0.28024,0.22756,0.18359,0.2045,0.53907,0.223,0.19255,0.25958,0.25667,0.26195,0.19321,0.040605,0.17158,0.23929
14.825,72.927,48.845,77.409,47.178,38.393,153.83,65.405,122.7,31.181,38.589,124.25,54.03,65.522,42.002,26.969,48.832,19.867
0.49472,0.70227,0.52278,1.1474,0.73093,0.76862,1.2335,1.0786,1.181,0.65143,0.62639,0.70562,0.8363,0.70434,0.53618,0.35585,0.54298,0.8592
1626.5,1897.7,1697.3,1744.5,1785.6,1346.2,1862.4,1657.4,1637.6,1578.5,1878.1,1989.7,1263.5,1658.9,1586.4,1401.6,3125.9,1568.5
0,0,0,0.017662,0.021378,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7321,0.48285,0.3395,1.7305,0.37201,0.37349,0.97908,1.0006,0.68563,0.59462,0.2263,0.92636,0.27919,0.38965,0.44493,0.31169,1.1726,0.15307
1403,1455.4,1162.4,1293.3,905.04,821.28,1053.3,1031.4,993.47,823.04,839.75,916.56,742.43,929.04,931.23,796.42,1375,758.58
0.12742,0.062016,0.08196,0.27375,0.64762,0.69556,0.3039,0.52998,0.52577,0.40268,0.8429,0.56421,1.0547,0.19709,0.3925,0.48882,0.31198,0.40509
5.7142,9.4088,4.9716,25.62,4.8467,3.7785,17.781,12.863,18.845,3.0997,7.1227,20.643,3.9838,11.745,7.9701,3.3455,7.6292,3.5094
0.42362,0.72767,0.35491,0.49884,1.237,0.59642,0.81042,1.2371,0.74912,0.49219,0.81132,0.84876,1.0604,0.48179,0.45486,0.65721,0.69427,0.93891
11.295,12.485,15.044,10.124,10.013,9.6192,11.842,11.081,11.456,10.113,10.564,13.433,9.3042,11.11,12.735,12.571,15.938,11.629
22.726,11.473,8.4471,6.7206,13.187,9.8269,7.926,3.1665,1.7122,8.7218,1.1941,2.7123,5.272,6.2427,5.931,0.53421,2.8704,2.1376
0,0,0.03039,0,0.039091,0.013887,0.017927,0,0,0.014517,0.017092,0,0,0.011626,0,0.019824,0.069807,0.019471
0,0,0,0,0,0,0,0,0,0.03153,0,0,0.041874,0,0.020488,0,0,0
0.027155,0.03304,0.012476,0,0,0.022805,0.014719,0,0,0.035757,0,0,0,0.0095459,0.01549,0,0,0
0,0,0,0,0,0,0.038204,0,0,0,0,0,0,0,0,0,0,0
16.296,27.406,18.349,55.636,19.49,12.874,19.646,18.833,25.388,10.696,22.155,38.719,10.653,21.631,25.329,23.963,125.76,74.917
0.042183,0.10265,0.038761,0,0.049859,0.035426,0,0.056598,0,0,0.0436,0.50288,0.098357,0,0.096249,0.35399,0.28491,0.94371
0.54887,0.50137,0.65429,1.9798,1.3735,1.4285,1.7904,2.2557,1.1309,1.2458,2.8468,3.0695,1.6833,1.1299,1.0211,1.5709,2.8305,2.8063
0.13654,0.049225,0.055762,0.10371,0.11656,0.057334,0.1069,0.030533,0.044714,0.026636,0.10193,0.077512,0.15034,0.031999,0.025962,0.036375,0.0064044,0.15184
42.554,61.991,53.582,72.669,55.471,51.22,80.126,53.091,61.031,52.564,60.291,61.751,52.04,52.104,54.686,41.982,52.426,53.446
22.659,21.017,24.436,16.487,18.817,17.804,22.477,13.986,16.67,23.699,15.482,23.817,15.338,20.414,19.733,14.854,21.814,14.992
63.438,60.989,60.183,57.628,52.673,59.871,61.592,49.927,61.039,70.041,53.679,62.346,51.677,63.955,64.677,52.749,60.828,62.455
27.483,28.094,22.725,17.484,26.387,28.541,28.69,22.806,18.944,23.419,22.577,32.293,26.379,27.45,22.686,19.492,24.026,18.499
37.359,37.52,52.67,50.208,37.171,36.468,37.947,41.316,40.033,43.669,55.517,48.781,37.606,42.912,43.463,35.531,64.568,45.893
22.462,22.451,23.866,23.193,19.181,17.2,20.783,19.121,22.738,20.363,23.474,30.845,16.535,23.106,25.44,24.899,44.541,27.566
6.7016,5.5193,5.9381,4.463,6.4797,6.0971,6.2519,3.4865,3.816,4.8124,3.5694,3.9791,4.345,4.1588,4.7589,2.6643,3.3871,3.8246
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.014114,0,0,0,0,0,0,0,0,0,0.017908,0,0,0,0,0
0.39147,0.40415,0.70308,0.26065,0.35755,0.94145,0.81019,0.47749,0.71325,1.0466,0.66211,0.59093,0.93353,0.40034,0.64961,0.5973,0.58591,0.85903
2.9355,3.1583,3.4373,2.2196,3.554,2.9275,2.895,2.6668,2.7758,2.7559,2.5495,2.2913,2.7212,2.2072,2.6629,1.9306,2.16,2.5323
7.5253,7.4268,8.5106,6.3029,6.7509,7.9484,8.8692,5.838,7.632,8.3254,8.3166,9.8502,6.7937,9.7677,10.952,8.4779,11.119,7.7248
12.206,9.3472,11.721,10.688,10.83,10.063,7.767,6.829,9.5629,10.391,9.1613,8.84,8.0768,9.9325,10.787,10.709,8.5532,13.068
0,0.014214,0,0,0,0,0,0,0.041316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.018366,0.015131,0,0,0,0,0,0
1.867,1.3814,1.6576,0.97318,1.2227,0.62505,0.95729,1.2863,0.4759,0.93022,0.70409,1.1386,0.64711,0.72727,0.8635,0.43857,1.1609,1.5596
8.6878,7.9495,9.1022,10.292,7.2265,6.6074,6.2847,7.6149,6.9111,6.7784,7.1586,6.6857,6.541,6.405,5.3911,5.5969,6.9579,6.7305
13.972,10.907,8.9308,13.33,9.102,10.105,8.6444,5.7761,6.2217,8.4489,8.2256,6.893,7.8563,7.0439,8.3535,5.4067,7.6909,6.2202
0.37859,0.17838,0.23533,0.30174,0.33561,0.49327,0.2897,0.2241,0.20347,0.56204,0.43446,0.76801,0.43812,0.37968,0.45414,0.28366,0.37134,0.72437
11.833,7.9454,7.1877,6.7681,6.6009,6.499,4.8161,4.8956,4.0225,4.9921,4.3712,3.4984,4.9196,4.3964,4.4805,4.1294,3.3902,3.6459
5.5277,3.6548,3.7564,3.0114,3.6633,4.9556,3.4418,3.2432,3.5831,3.4716,4.0462,2.4481,4.8307,2.6242,3.1024,3.1695,1.5531,1.6455
0.3112,0.27686,0.36898,0.23528,0.48649,0.37095,0.39178,0.32326,0.22486,0.3525,0.39429,0.2479,0.28089,0.16939,0.30922,0.33697,0.27122,0.070922
5.703,9.657,6.7113,7.3396,3.4111,5.3869,10.916,1.6551,2.2998,1.8535,6.4046,11.76,5.4448,6.5187,4.3724,2.5312,7.7116,5.5261
0.69268,0.39087,0.22139,0.38232,0.65854,0.26557,0.71827,0.60611,0.60358,0.54197,0.3891,1.154,0.52666,0.77285,0.54973,0.8665,1.0552,0.60284
3.4597,4.6668,4.0364,1.2527,6.984,3.7706,11.42,8.4233,4.6516,3.1736,0.90404,6.0079,12.191,9.5521,2.9048,9.4137,5.2348,4.2797
5.2037,4.641,4.0441,4.0956,6.2424,6.3269,7.4935,4.7588,3.6015,6.3407,4.8433,6.7017,5.6743,6.0794,4.6666,3.6313,4.9398,5.3955
12.82,14.106,19.589,10.661,17.304,19.397,22.08,21.223,27.302,25.902,19.983,29.809,19.888,27.054,26.939,27.143,18.522,26.416
0.94012,1.7392,1.5459,1.6911,2.0274,1.7453,0.66156,1.0843,0.71944,1.5637,1.7047,1.1376,1.2499,0.96246,1.637,0.90954,2.047,1.0681
0.011205,0,0,0,0,0,0,0,0,0.0098365,0,0,0,0,0.025567,0,0.0094603,0
0.087735,0.12454,0.11085,0.032128,0.077775,0.064471,0.11889,0.073572,0.090504,0,0.079347,0.1214,0.076714,0.015421,0.050046,0.039442,0.018518,0.025826
1.9071,2.4428,2.4101,1.4729,1.9641,2.28,2.1617,2.202,2.0856,2.0153,2.1931,3.2958,2.128,2.696,1.9657,2.274,2.1713,2.077
19.782,20.455,22.886,26.797,19.946,26.73,27.218,21.955,27.759,25.098,27.756,32.83,25.303,24.156,23.604,28.017,31.025,28.812
6.0156,2.9427,2.9115,2.3206,4.7017,4.8977,2.7691,1.9023,1.2248,3.1594,0.80687,0.94334,2.8909,2.3205,1.8008,0.66061,0.66878,0.95297
9.4942,8.5957,9.0591,5.5412,5.397,1.8805,1.3486,5.7888,2.8232,2.7128,1.4056,0.84745,1.335,1.2086,2.4417,2.3624,2.4133,1.6878
18.353,31.606,20.438,29.063,22.635,18.289,28.24,25.02,23.586,14.142,29.343,25.142,22.928,31.353,14.674,19.383,27.669,32.011
13.779,15.075,16.319,17.482,13.202,12.682,11.476,12.725,15.649,15.253,13.639,15.662,12.814,15.666,15.46,13.518,17.227,14.457
0,0,0.0071036,0,0,0.0064923,0,0.010372,0,0,0,0,0,0,0,0,0.0032634,0
4.3461,3.1235,4.7972,3.4693,3.4353,2.9641,1.5313,2.9961,2.1946,4.4165,2.6281,1.2391,1.9717,1.4258,1.4703,1.248,1.3298,1.604
1.21,1.032,1.1119,0.98177,1.3355,1.6289,0.62693,1.0863,1.1013,0.65606,0.87362,0.59093,1.2966,0.67557,0.73082,1.0986,0.5183,0.67046
0.02365,0,0.0043463,0.0092379,0,0,0,0,0,0,0,0,0,0,0.0053962,0,0,0
0.26245,0.15416,0.22453,0.4242,0.53484,0.65363,0.35319,0.92283,0.71484,0.38928,0.81381,0.16183,1.1711,0.15907,0.21682,0.65096,0.12989,1.0763
0.11652,0.12152,0.12236,0.30071,0.43284,0.5312,0.1624,0.45783,0.45134,0.32877,0.45592,0.11339,0.63069,0.099474,0.27535,0.5288,0.091347,0.80357
0.21815,0.18465,0.19174,0.18524,0.35875,0.693,0.39073,0.52176,0.33546,0.34138,0.49018,0.2423,0.6303,0.13337,0.27052,0.37523,0.14414,0.50256
0.024664,0.020006,0.033994,0.048169,0.014576,0.020713,0,0.049637,0.029076,0.010825,0.038238,0,0.15814,0,0.070343,0.029567,0.07288,0.04356
14.512,7.8558,15.254,10.806,10.948,17.4,11.807,12.998,15.251,19.38,10.894,8.7241,13.843,11.763,13.631,9.8742,6.0926,8.9286
11.887,6.561,14.991,8.5406,11.191,15.491,9.2656,10.275,7.3826,19.481,6.4348,6.7596,8.4362,8.2462,9.186,4.3739,4.4646,5.266
1.0648,1.9003,1.8244,3.039,4.2062,2.2905,3.9919,2.6915,2.1058,1.7972,5.9575,14.941,4.317,3.1685,5.1571,5.7239,11.026,8.0001
0.78595,0.64944,1.3161,0.78901,0.078137,0.47498,0.095554,0.50262,0.2771,0.28371,0.015184,0.025019,0.29116,0.30469,0.1676,0.017611,0,0.017297
0,0,0.02328,0,0,0,0,0.011331,0,0,0,0,0,0,0,0,0,0
0.60691,0.5637,1.0174,0.94554,0.48188,0.75091,0.68807,0.79564,0.52433,0.53684,0.55068,0.7535,0.58873,0.70682,0.78753,1.2163,0.6845,0.92735
3.7415,3.3172,1.5722,4.867,7.972,4.0544,5.8263,5.0391,2.9462,2.119,2.3849,1.6988,2.1851,3.5889,2.4785,3.3534,0.75526,2.3908
0,0,0,0,0,0,0,0,0,0,0.0094352,0,0,0,0,0,0,0
0.010217,0.024864,0.0093886,0,0.024153,0.017161,0,0,0.012046,0,0,0,0.035736,0.014367,0.023313,0,0.051758,0.024061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0074405,0,0.034184,0.0072658,0.026383,0.14372,0.04033,0.059897,0.05263,0.065316,0.038452,0.012671,0.13879,0.0052311,0.0084884,0,0.025127,0
0.28322,0.50914,0.28135,0.60546,1.3662,0.45641,0.29873,0.64702,0.17146,0.2419,0.7437,1.0364,0.38373,0.23679,0.62002,0.25694,0.45238,1.5502
20.414,24.768,23.805,30.691,18.248,16.655,20.196,16.98,18.902,16.979,21.71,23.113,15.255,22.896,20.877,20.137,36.141,19.103
0.041457,0.0084069,0,0.030362,0.098001,0.026112,0.056177,0,0,0,0.032137,0.25593,0.048331,0.0072867,0,0.024849,1.225,0.012203
6.1771,36.66,6.2451,26.346,10.049,27.79,18.469,28.559,45.263,11.05,12.46,37.92,20.863,31.103,66.392,27.283,20.971,27.43
8.9398,8.097,4.5276,5.2583,8.7257,5.8545,4.626,5.2904,3.2833,3.0446,4.2431,3.3822,5.1572,3.1427,3.7321,4.9699,1.794,2.3248
8.5518,7.9709,8.158,4.4917,6.3408,3.2505,3.7426,5.8567,4.8215,4.1139,2.3982,1.2853,1.9916,2.1332,2.8041,3.2401,1.0118,1.9394
0.83152,0.84994,0.70666,0.69935,2.0395,2.0062,1.9175,1.9218,1.0936,1.0886,1.2172,1.2033,2.0733,0.90903,0.88284,0.96804,0.75885,1.3469
0.5517,0.89503,0.70972,0.59028,2.1661,1.0878,1.9399,1.4096,0.63344,0.9644,0.74378,0.15932,1.0683,0.76227,0.54731,0.2588,0.34833,0.2316
9.2506,15.827,4.2992,11.424,4.9987,3.2002,3.0597,3.9003,4.4767,2.3565,3.3911,1.9939,1.4324,4.0563,2.9913,3.8852,10.783,2.5999
5.8521,6.2922,3.6316,5.4121,3.2484,1.7449,0.72693,2.1129,0.83245,0.53959,0.27828,0.35903,0.37311,0.26787,0.44046,0.33495,0.4246,0.25122
4.7095,3.7295,3.374,2.2917,2.2974,1.6558,1.4235,1.9385,1.2092,1.2893,0.76729,0.51658,1.5774,1.3469,1.0199,1.4832,0.75816,0.83649
2.4571,2.728,2.9057,1.7234,3.4346,4.6223,3.0019,2.8495,3.1587,2.8622,2.9769,0.30566,3.6368,2.4185,3.1201,2.1619,1.306,2.073
0.69016,0.44303,0.46537,0.56729,0.31691,0.44617,0.32834,0.26647,0.22243,0.26588,0.29765,0.25368,0.70042,0.24436,0.24357,0.21428,0.30182,0.40339
0.41792,0.15646,0.088619,0.21975,0.11399,0.16199,0.10455,0.1294,0.075798,0.02822,0.099682,0.16424,0.11244,0,0.036675,0,0.054282,0.18926
14.589,19.505,17.077,18.002,11.646,2.9084,3.0259,9.6287,3.1011,3.128,2.0797,1.8442,1.5625,2.4951,2.2466,1.2554,0.85996,1.1025
0.057297,0.053627,0.052649,0.068863,0.12503,0.059222,0.21979,0.14192,0.11431,0.054167,0,0.030024,0.13873,0.030987,0.070395,0.031702,0,0.093412
4.1057,3.0558,3.2143,2.6361,3.2626,1.006,0.82336,1.9507,1.0694,1.2115,1.256,0.49152,0.65777,0.86658,1.1883,0.8793,1.6855,1.2724
20.409,45.402,42.32,34.671,32.761,38.355,70.636,51.385,49.318,64.398,39.404,46.196,46.791,39.45,41.556,31.662,37.889,42.54
4.2884,3.2941,3.3831,2.9187,2.2902,2.5232,1.6895,3.3681,2.8361,2.1945,2.9136,1.4161,2.5821,2.2999,2.3,2.9592,0.97139,1.1392
1.481,1.9966,1.9487,1.5753,1.9313,1.381,3.1244,1.572,1.8567,1.3764,1.096,1.347,1.8644,1.9334,1.6817,1.3379,0.76315,1.2076
3.4703,2.6096,2.7278,2.1978,2.6711,1.635,0.80829,1.8155,1.2154,0.77978,0.51377,0.56436,0.49365,0.32035,0.58283,0.38071,0.37692,0.47147
0.053243,0.090491,0.053584,0.086655,0.23375,0.14266,0.049474,0.11906,0.056792,0.042288,0.11793,0.017272,0.14484,0.040999,0.026032,0.039513,0.012843,0.020897
1.5521,2.0032,1.3121,3.5836,1.5573,2.1029,4.27,1.3235,2.9927,1.7682,2.4598,1.7093,2.9273,11.96,2.7623,1.9847,2.6848,3.6388
7.3709,11.075,10.704,21.033,10.869,16.731,10.718,16.817,21.665,11.855,9.5866,6.865,17.094,13.421,23.745,16.376,8.8168,17.81
0.40506,0.58411,0.3013,0.33276,0.30398,0.74513,0.39032,1.777,1.0612,0.64342,0.49176,0.29017,1.0944,0.32998,0.83619,0.3931,0.15199,0.8176
0.47568,0.92788,0.47872,1.5152,1.2316,1.3221,1.6084,1.1549,1.1483,0.92463,4.2962,2.5364,1.5581,1.0909,2.0415,1.4664,2.0463,3.4673
