0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
24.99,26.31,17.805,66.295,123.23,30.9,28.15,38.06,22.55,23.185,16.69,22.355,24.4,28,31.125,55.855,31.445,51.375,18.015,101.69,348.62,21.96,80.81,32.175,140.81,21.645,22.315,43.1,73.16
448.08,300.51,325.28,592.58,378.28,612.6,384.45,469.43,259.4,282.95,402.63,320.19,350.5,243.51,387.12,363.86,286.94,432.3,316.7,513.71,562.76,380.37,621.6,593.18,424.94,402.06,814.92,548.43,553.81
36.33,50.56,30.98,37.2,15.69,15.46,34.54,40.69,26.82,33.42,47.72,41.2,39.12,37.47,21.6,40.76,108.91,32.65,18.05,45.5,53.93,30.98,91.13,50,34.45,25.47,19.76,30.53,44.97
22.8,296.05,273.74,358.2,36.81,67.2,156.42,63.99,75.55,345.76,58.86,57.44,118.13,177.19,65.02,136.53,204.18,113.41,243.63,118.08,196.99,91.68,245.73,18.95,47.77,234.98,114.23,195.43,258.74
75.61,85.23,158,164.92,21.01,32.29,35.62,281.62,24.73,175.37,36.95,53.82,24.44,95.13,35.2,129.62,59.7,279.92,45.09,117.17,42.75,20.96,17.3,54.61,50.25,37.93,51.17,44.01,325.05
478.52,342.54,270.98,791.25,42.03,550.88,430.7,283.02,647.22,467.3,439.4,378.54,572.49,877.68,360.79,343.01,307.48,241.96,303.59,396.76,260.62,100.09,286.12,503.86,535.6,341.61,739.47,387.5,537.21
75.79,210.4,69.16,122.76,73.13,149.19,82.69,118.93,82.52,12.3,132.47,144.29,97.89,77.79,98.71,86.36,108.85,122.77,90.54,35.44,16.87,50.42,7.07,69.34,155.51,78.94,22.98,11.61,80.18
187.45,46.3,363.92,47.85,44.91,51.12,50.51,207.52,48.35,205.32,48.56,171.41,193.36,208.58,96.81,184.85,29.9,164.54,46.72,70.33,76.97,73.2,93.47,123.36,53.69,242.27,55.05,53.9,71.2
98.64,129.41,111.69,167.25,251.63,124.94,123.35,217.51,205.5,219.68,356.56,237.39,277.18,330.06,211.94,318.11,85.86,167.4,218.13,99.88,33.36,62.88,171,84.01,247.75,56.495,58.58,187.64,115.02
258.48,118.64,161.05,232.47,192.26,232.88,128.02,322.92,229.51,187.68,225.92,239.31,289.18,193.55,147.29,350.41,200.59,136.42,115.75,135.93,171.81,63.24,22.99,397.13,113.96,174.53,367.15,129.83,161.21
61.56,161.35,49.925,198.03,119.34,57.53,51.705,43.775,90.835,34.7,120.54,118.19,44.16,27.04,95.36,196.69,194.22,94.235,70.825,108.55,106.85,247.62,182.25,139.4,81.125,158.38,48.65,143.63,117.5
79.265,84.79,78.355,93.21,98.172,102.78,74.005,139.63,81.465,75.07,71.663,86.183,70.123,87.1,88.15,79.12,255.77,107.38,120.32,66.585,139.13,87.86,150.04,62.668,113.08,88.79,103.33,49.703,135.21
110.07,54.79,27.53,27.85,70.9,24.58,44.66,204.42,48.7,35.88,22.99,35.03,33.64,39.23,50.17,104.96,59.01,28.7,39.84,99.04,35.68,60.35,28.27,63.25,83.1,44.77,18.5,130.27,36.2
56.24,170.54,80.69,191.46,269.36,161.12,272.67,177.9,53.42,117.22,78.33,177.92,183.86,17.51,187.47,103.13,80.43,147.77,204.56,66.63,224.59,441.07,487.15,266.23,238.22,95.46,252.35,176.3,308.68
81.95,103.41,94.52,56.26,74.915,154.99,125,100.72,101.86,72.855,115.02,149.19,51.2,66.22,112.89,120.28,71.78,65.77,72.385,117.89,119.06,133.59,210.75,113.85,163.21,102.22,102.39,220.63,86.205
177.36,86.29,203.36,160.43,181.64,246.16,229.61,296.35,91.12,241.02,73.58,162.21,212.18,152.94,200.51,157.45,250.98,314.11,253.21,169.44,281.69,562.24,141.49,192.3,176.78,122.5,310.26,181.41,252.54
250.69,63.775,46.98,27.895,205.64,167.83,47.305,101.49,64.245,47.89,127.89,105.89,210.72,125.79,109.38,204.13,59.08,118.72,68.39,42.445,124.89,114.95,186.6,64.39,99.055,55.495,147.81,62.01,92.545
157.66,67.96,115.75,130.89,99.09,27.62,100.92,97.74,108.08,55.805,107.97,41.06,120.54,97.895,46.45,78.865,151.55,203.9,177.4,102.2,105.53,109.47,117.21,128.48,40.38,116.76,292.68,186.33,102.9
100.7,74.477,129.86,146.75,179.01,123.38,57.858,166.66,120.65,141.1,177.72,169.38,174.5,122.01,274.49,228.52,448.03,133.16,102.33,188.01,114.41,157.67,110.83,208.33,193.34,172.95,183.96,143.17,95.368
207.86,147.77,76.56,180.56,150.33,193.75,136.96,159.41,143.33,174.58,136.91,269.03,174.59,109.93,233.16,208.07,175.69,287.3,214.85,169.9,203.53,310.89,321.47,286.68,439.92,190.87,318.34,334.85,354.92
191.49,179.32,144.31,151.91,147.75,146.74,140.51,60.51,128.12,211.4,13.91,93.27,210.96,104.28,332.64,111.01,211.2,257.77,216.21,169.81,200.63,320.17,211.93,265.07,241.58,185.84,101.3,206.96,163.89
149.4,107.7,154,238.08,103.05,81.24,206.03,108.91,111.74,75.54,262.22,131.59,121.77,137.75,184.57,94.81,166.6,58.8,117.43,146.36,249.79,218.93,160.91,149.98,17.36,159.4,152.94,196.19,244.94
208.24,38.73,210.64,189.35,238.79,249.68,100.89,158.26,46.33,120.52,361.19,174.69,88.44,125.72,211.67,193.61,353.95,163.33,116.78,143.21,169.84,277.42,423.45,132.53,321.72,104.88,31.29,74.69,101
2922.9,6787.4,3658.9,4498.7,4498.7,4830.2,4630.7,3433.9,3389.6,4927,3581.9,5559.2,5766.8,4418.5,4114.5,3056.3,3674.3,5804.6,3793.9,3088.4,4279.4,4093.2,5391.3,4359.9,6940.2,3669.1,4532.6,4433.9,6260.3
151.93,80.553,166.86,216.42,180.8,178.88,203.67,283.83,101.89,175.43,135.51,126.79,105.54,215.27,156.04,126.32,123.49,152.27,199.22,231.98,250.36,155.27,88.96,94.787,103.48,146.45,115.7,119,125.68
232.83,270.19,172.22,268.21,385.27,253.75,337.62,221.02,335.81,240.23,259.29,370.3,231.89,269.69,368.34,292.55,222.84,288.88,223.22,290.91,305.81,450.07,239.44,234.56,214.77,248.33,282.69,151.61,297.85
47.05,137.22,234.52,30.09,108.04,93.69,80.45,20.33,24.02,60.46,41.24,46.53,76.23,62.52,34.98,350.56,94.95,43.25,155.49,83.61,76.56,167.78,75.56,80.56,156.01,118.8,93.23,165.27,263.1
499.37,118.64,199.59,91.84,236.85,107.94,194.07,306.61,179.6,220.7,172.03,106.17,226.97,204.3,338.91,193.61,95.76,316.79,271.45,76.85,320.45,106.85,48.52,138.48,118.38,327.72,106.89,64.67,325.05
76.173,114.05,123.03,69.413,95.417,130.25,136.98,48.083,79.447,98.203,191.34,81.493,103.02,82.05,69.357,103.52,106.16,91.31,87.7,79.203,145.44,49.31,129.16,140.5,105.55,63.247,101.03,84.087,64.223
444.54,539.52,306.31,298.26,354.46,338.66,679.95,353.73,490.82,291.8,429.08,623.89,604.75,307.48,580.38,297.15,514.86,558.81,480.24,511.19,453.3,500.21,576.59,658.99,515.36,466.03,503.43,350.35,520.01
907.65,432.97,853.2,560.63,764.96,921.88,604.94,770.2,700.26,739.62,586.48,579.94,638.85,799.9,579.51,808.99,708.15,588.62,703.85,752.36,773.17,431.8,333.61,585.9,320.62,558.02,614.6,673.17,634.78
542.76,706.89,398.94,893.04,606.98,863.09,690.73,328.04,408.14,519.77,885.72,499.29,387.26,406.36,690.57,669.85,519.37,563.65,545.94,816.82,931.07,1121.5,548.35,363.53,1195.3,595.75,847.68,645.41,748.17
139.17,33.52,106.86,173.87,78.76,226.6,155.94,83.28,163.2,42.67,336.32,64.46,200.77,103.84,59.43,29.38,149.11,63.57,165.54,44.3,157.7,28.86,29.98,275.14,138.76,272.92,164.22,192.09,371.81
42.05,406.59,102.23,117.89,208.15,109.26,75.09,57.78,75.44,111.21,137.32,36.71,98.91,18.26,36.44,76.8,132.57,29.17,22.31,17.76,400.16,147.69,144.23,50.64,15.66,42.55,253.86,38.76,167.63
76.5,14.4,152.61,147.64,149.59,93.01,87.63,190.87,75.78,77.7,14.71,20.16,207.57,91.58,28.27,9.87,19.74,132.39,161.62,78.46,24.75,11.56,22.35,109.06,137.55,58,11.15,97.11,23.95
30.88,37.97,73.93,37.48,38.4,187.58,42.83,119.33,22.08,103.67,14.17,36.61,38.22,32.8,32.45,26.98,14.69,134.23,25.17,50.22,77.78,47.42,216.23,66.68,49.19,43.63,53.55,20.73,18.34
291.36,71.64,271.83,286.84,28.71,124.55,295.6,336.89,138.53,126.19,131.65,77.29,242.29,212.97,62.8,43.78,250.21,250.63,247.54,51.61,118.03,411.73,319.59,54.91,411.99,294.04,59.25,167.9,335.75
361.97,221.51,183.45,257.56,253.58,226.58,264.96,371.89,428.88,412.22,280.43,275.24,281.98,332.31,243.33,145.42,274.69,383.27,450.43,300.68,222.5,295.2,139.22,246.91,404.79,426.14,329.13,347.56,143.03
62.83,35.44,56.31,7.95,17.13,45.64,49.24,35.97,61.29,18.28,56.45,13.79,49.65,36.46,123.2,15.95,95.47,97.59,78.2,11.26,30.93,14.86,29.03,121.66,14.44,14.91,57.93,8.19,68.07
2628.6,1766.5,685.58,2788.5,1679.8,2291.9,1536.8,1618.3,2167.6,2717.8,1362.4,1361.7,1152.8,936.07,2562.1,1053.3,3410,2859.9,2866.3,1652.3,1403.7,2515.2,1060,1333.8,827.09,1872.2,1998.5,1949.9,1861.5
20.75,59.62,25.67,27.22,15.58,15.74,15.12,26.78,21.62,10.15,19.22,29.15,20.83,26.84,20.52,31.48,48.63,21.05,11.63,37.74,20.44,19.25,34.58,42.8,31.66,37.11,12.87,27.36,21.15
160.09,138.65,133,200.75,188.06,285.77,198.11,150.11,51.86,122.03,171.93,74.025,114.2,136.12,174.51,148.75,163.56,140.95,110.83,170.68,325,162.97,372.2,213.23,79.67,110.91,90.935,156.64,126.25
173.46,28.88,22.25,49.25,70.9,30.07,74.92,151.65,98.85,103.53,25.78,38.97,37.08,50.42,17.34,95.29,112.05,29.68,76.91,103.66,222.01,39.51,37.12,24.84,44.17,20.99,193.61,41.86,33.61
311.1,379.8,385.6,505.75,189.46,394.4,280.74,477.64,449.4,507.41,382.53,320.95,174.35,577.34,420.06,641.98,310.94,339.37,125.86,223.2,351.98,597.81,438.71,298.24,672.01,240.6,639.21,253.06,316.25
225.03,140.94,122.32,195.13,42.13,103.86,190.32,339.66,301.68,189.74,171.2,174.69,203.44,219.58,224.89,139.76,242.6,257.93,325.92,215.4,190.74,112.32,226.69,208.78,192.15,172.89,11.82,171.41,213.61
2951.7,3670.8,4233.5,3822.8,2836.1,2789.8,3461.8,2512.2,3075,3321.4,4054.1,3185.4,4189.9,3279.4,3294.5,2759.5,3730.7,4102.6,3716.5,2993.5,2259.8,2769.2,5130.9,2158.8,3132.2,3639.9,3453.6,3657,3908.2
111.12,74.58,117.58,232.12,66.17,115.38,92.26,51.62,53.435,144.59,133.06,75.23,36.775,118.47,326.5,74.795,57.095,59.93,86.685,84.57,325.77,67.71,161.44,178.1,111.56,213.83,211.5,61.705,291.41
1042.1,1180.7,1098.7,877.39,1238.3,891.51,1224.5,1189.6,960.78,796.66,1010.7,1157.3,1577,1034.7,990.84,981.31,806.07,962.18,720.17,643.38,1415,786.01,1381.6,1242.2,1602.6,734.97,1285.9,906.91,1140.7
125.13,182.83,89.21,54.08,244.1,74.99,31.73,144.07,204.11,93.07,174.12,123.91,143.23,112.55,216.13,60.49,134.81,197.05,63.09,292.43,205.39,163.3,183.26,13.39,265.17,114.33,70.15,135.98,11.91
127.3,71.055,65.885,46.99,56.075,189.55,97.485,187.39,111.88,209.1,173.5,87.695,39.675,149.3,150.75,214.69,139.91,81.115,186.77,45.29,86.655,109.53,118.24,124.66,87.06,65.295,76.32,63.91,92.195
66.865,246.04,60.335,76.805,81.41,59.515,88.865,83.11,110.45,45.675,203.89,122.27,126.88,110.38,239.15,162.36,60.5,97.285,113.06,116.65,268.83,395.35,141.94,263.26,312.72,229.66,279,181.43,122
610.87,318.96,460.71,473.01,331.14,347.79,402.65,496.25,330.39,395.56,427.47,401.21,404.41,431.24,433.54,284.38,494.72,338.03,359.44,440.32,268.85,370.27,468.65,422.6,315.94,386.03,200.63,338.18,475.14
443.66,115.04,531.12,632.8,235.53,587.12,714.51,439.34,463.3,325.46,560.49,60.98,449.62,86.3,118.23,359.21,249.94,514.81,594.56,241.41,83.71,137.97,65.6,172.48,105.16,573.89,952.59,493.8,349.14
281.87,337.79,626.77,357.22,486.12,357.19,704.8,466.68,355.7,361.16,450.27,312.48,463.55,246.19,173.64,162.79,413.49,270.75,361.71,458.46,544.19,326.27,538.04,234.02,489.96,431.95,661.24,233.48,607.94
2501.1,4418.5,1566.1,2181.5,2229,2724.1,1887.4,2270.7,3377,2180.8,2151.3,3428.3,3477.4,2392.2,2839.2,2743.6,3095.7,2499.9,2542.7,1824.7,2357.2,2459.1,2119,2297.1,3535.5,2685.9,1573.9,3451.5,3490.7
361.59,206.08,318.4,665.45,607.6,463,374.27,330.6,414.93,683.4,680.59,295.16,364.28,520.97,501.82,336.32,97.4,301.64,298.54,501.87,82.04,743.49,509.94,480.16,692.14,749.12,400.51,695.16,667.79
142.79,119.95,157.21,82.61,99.667,107.1,116.01,189.32,107.1,117.62,141.77,117.27,129.54,121.25,78.907,192.04,93.05,150.22,132.99,92.62,163.69,204.81,249.05,91.123,104.5,112.99,77.69,86.61,84.967
574.18,784.52,759.59,758.61,585.65,557.46,799.86,462.5,422.2,530.2,670.03,522.75,650.21,558.42,660.16,535.33,515.31,630.43,512.93,434.25,582.48,762.8,765.96,553.71,512.28,664.74,737.36,477.62,852.38
2314.6,1512.5,3747.8,3386,2016.7,3005.3,1896.4,2878.9,2569.6,2950,3126.5,1937.6,2944,4161.4,3559.1,2183.1,1710.9,1346.8,1211.3,2134.9,2440.3,2913.6,3117.8,2801.2,2521,2031.6,3435.4,1908.3,2926.3
469.37,367.04,327.69,376.01,381.39,185.3,379.25,235.39,277.49,505.85,130.38,522.22,235.82,575.17,235.39,853.98,349.95,529.98,388.5,556.6,193.98,486.24,345.61,322.28,254.61,906.54,360.11,372.51,561.75
249.52,317.04,555.47,448.38,120.51,352.26,290.78,362.05,298.95,400.78,119.71,378.69,337.93,492.87,242.18,329.67,29.2,476.37,249.17,315.1,60.19,165.23,213.78,357.09,223.26,554.4,370.93,63.2,381.32
239.16,73.18,254.11,225.16,400.13,256.04,238.32,99.04,116.02,176.27,210.55,168.31,189.75,179.99,340.4,257.77,63.86,130.38,151.34,273.13,517.05,485.41,331.73,323.76,517.99,342.02,312.96,169.67,338.15
550.45,375.71,722.21,563.55,451.83,412.12,609.26,319.93,397.85,620.57,431.01,541.26,369.06,406.87,512.03,1264.8,409.9,528.61,994.04,1266.4,669.54,759.57,439.01,511.39,303.31,526.01,491.19,275.12,631.79
205.81,203.31,197.9,546.73,257.4,373.25,246.5,187.05,298.2,154.04,249.27,187.98,114.75,120.26,253.81,394.26,465.34,119.24,214.97,94.07,644.91,299.69,69.77,426.01,342.62,298.74,158.48,232.89,445.29
497.91,265.92,439.14,553.2,362.26,517.37,818.21,388.59,541.72,667.12,492.62,440.42,632.14,429.24,468.68,541.24,431.16,607.03,725.77,973.61,390.83,421.18,497.27,613.27,591.99,561.89,617.03,549.2,503.89
76.5,83.69,167.76,103.75,74.7,159.75,132.82,135.2,32.58,113.88,207.92,135.15,158.93,109.29,109.34,92.18,80.63,129.7,72.36,84.39,138.44,58.19,219.15,240.57,291.24,167.49,232.76,221.16,132.21
195.62,112.13,40.005,285.19,109.28,67.095,57.11,33.555,125.81,159.33,74.86,46.245,190.62,43.2,30.895,54.63,180.47,170.64,397.96,51.355,179.46,66.285,69.885,66.395,219.87,332.71,287.82,44.65,58.885
202.73,69.45,279.29,43.22,105.84,198.33,82.9,21.67,193,176.84,66.49,18.05,27.13,140.44,238.48,72.41,228.35,136.6,121.3,47.84,75.83,243.67,185.72,56.59,228.33,185.57,89.43,179.6,355.29
13.52,15.06,41.15,17.1,18.15,16.07,21.09,22.32,13.81,22.14,47.35,17.16,16.85,27.78,17.68,12.58,13.27,15.15,23.69,14.86,17.96,17.54,18.5,21.78,15.01,45.12,19.84,19.62,15.04
127.8,79.08,223.26,21.9,34.57,36.76,30.87,166.8,61.71,138.17,107.31,117.9,173.61,110.77,97.64,144.03,102.39,120.69,105.48,237.14,27.9,158.53,31.28,37.86,10.03,61.99,79.25,33.21,39.05
1020.6,608.27,979.9,987.1,820.18,1095.1,859.96,656.05,948.66,1047.9,617.62,787.42,1026.2,853.3,780.73,782.56,1028.3,1298.8,1190.5,1510.1,958.65,780.14,365.52,657.19,1141.5,1053.8,790.93,518.77,720.58
27.92,86.48,21.86,14.89,21.31,21.43,16.82,23.5,23.28,16.18,27.11,19.94,15.17,133.92,18.1,20.85,27.56,28.61,13.74,23.76,154.05,19.17,74.78,20.74,22.5,11.8,14.75,22.57,233.78
11690,10293,9915,7293.2,5173.1,9839.5,12219,3399.5,10351,10126,9530.2,7719,9517.9,4972.8,10143,4175.2,6831.5,8751.1,9770.4,5443.5,7275.3,9077,8997.6,8563.6,8752.4,9932.9,6419.9,6926.8,7921.2
4.46,97.49,88.15,52.21,110.6,126.42,44.82,95.86,57.55,7.34,9.48,5.39,10.59,6.78,12.9,142.05,8.37,7.94,58.41,57.43,108.06,81.71,43.2,45.84,4.63,9.29,117.59,14.24,20.85
30.23,108.91,200.41,33.55,149.89,148.84,26.27,62.68,138.43,40.23,159.99,135.49,106.14,160.79,36.02,27.91,58.52,31.92,38.01,79.63,207.31,162.59,239.28,149.59,32.31,99.49,194.08,102.99,137.79
190.28,317.3,17.05,452.46,222.37,104.51,196.14,150.99,185.37,55.46,30.72,327.65,241.93,381.87,51.31,56.62,141.9,103.76,150.22,69.27,44.93,55.41,293.35,194.94,166.55,16.22,191.21,408.75,10.81
129.69,233.27,136.75,280.76,251.4,200.97,308.54,73.795,159.87,196.13,72.245,215.13,172.33,135.79,226.46,161.03,284.34,161.07,250.07,122.69,222.92,316.5,172.93,275.84,174.72,197.38,261.22,164.36,223.55
560.86,576.13,620.8,419.11,439.48,598.97,535.6,680.51,406.12,459.51,599.18,517.12,424.82,373.78,475.93,379.14,407.96,617.04,999.27,392.4,569.32,621.14,460.61,560.75,271.68,524.41,433.02,508.61,232.54
307.94,450.45,35.63,274.87,248.57,326.08,84.13,127.67,222.35,306.95,348.6,275.62,73.85,193.55,459.82,74.87,68.9,132.98,132.98,120.15,249.29,351.4,717.81,397.6,119.5,153.82,528.51,298.76,109.53
16.26,48.43,71.13,35.82,13.64,32.63,47.18,72.79,37.84,41.57,49.5,43.54,19.1,34.73,41.67,205.06,38.78,47.07,31.5,28.96,33.8,105.49,129.24,14.07,22.06,47.68,87.95,117.89,42.46
9.71,13.73,5.33,8.78,9.81,12.91,12.57,40.04,5.76,7.45,10.77,18.16,7.85,9.27,10.54,11.65,10.44,5.61,11.88,17.36,7.09,11.85,13.39,27.07,13.16,9.44,33.06,4.96,8.67
89.45,188.13,18.68,90.06,18.57,35.92,27.31,9.96,21.51,30.11,19.54,35.23,23.76,20.44,33.09,249.05,10.13,12.1,56.45,27.56,203.38,14.69,38.3,23.67,21.98,32.3,115.97,30.41,207.11
36.02,17.61,6.14,41.96,11.58,31.12,17.74,32.94,24.1,16.33,11.35,23.39,18.49,12.28,15.51,35.11,21.38,17.26,38.76,25.8,34.28,15.15,10.8,11.88,18.67,14.67,13.92,18.42,18.71
25.85,15.51,29.81,64.7,21.19,124.22,14.81,32.18,25.8,13.08,28.16,25.6,34.72,43.78,131.59,40.76,41.31,17.88,20.6,22.28,34.63,19.89,8.85,30.35,22.39,44.94,50.82,105.26,47.48
56.01,146.09,10.56,34.77,4.91,118.67,14.33,11.59,21.94,22.44,143.52,20.05,23.9,50.22,120.96,77.65,108.44,5.97,10.16,73.3,12.21,24.9,40.12,13.01,123.49,10.99,24.76,95.45,29.91
210.39,165.39,205.06,52.12,238.38,242.56,248.08,45.37,167.04,137.1,392.82,307.86,184.85,126.64,182.77,146.72,83.46,137.3,46.9,124.76,348.55,225.44,189.79,367.32,78.59,310.31,396.55,229.89,328.24
18.48,17.35,15.77,21.05,19.83,133.17,25.77,184.65,125.69,17.29,21.95,19.01,18.74,66.99,50.55,64.85,71.14,35,32.56,18.68,57.75,207.79,27.43,21.02,18.47,50.68,19.67,63.01,62.3
26.23,30.12,37.61,29.7,23.02,37.07,28.33,19.95,21.38,19.6,35.91,34.33,19.51,16.35,24.49,40.98,26.72,30.49,36.09,22.83,37.28,58.28,43.2,38.57,35.33,35.66,43.83,25.82,30.17
72.03,91.84,63.19,45.485,124.87,100.44,160.74,102.76,49.995,77.66,54.95,123.27,106.8,62.77,93.525,144.89,194.44,118.58,35.72,28.2,138.73,126.16,113.54,166.26,259.7,85.85,102.5,60.47,120.82
1184.8,598.24,1157.2,2132.5,1291.5,971.14,1035.7,855.55,1101.3,1240.8,1313.2,467.6,1043,588.88,650.71,1197.2,1182.2,1509.1,2450.4,1584.6,730.55,906.68,812.37,1115.3,947.94,964.19,816.76,1024.7,2067.6
763.11,935.76,286.49,408.47,338.81,514.05,1060.6,95.653,601.98,438.45,707.92,235.43,303.51,359.64,1523.9,398.76,579.31,482.02,565.31,433.26,975.01,827.69,445.44,762.84,180.94,546.35,178.67,354.68,658.38
72.81,66.6,94.53,28.29,22.56,25.56,68.55,180.96,41.62,42.87,24.14,123.19,121.62,100.46,26.22,60.83,30.8,13.55,24.06,36.17,67.23,178.24,104.47,159.04,123.2,24.42,75.5,245.63,177.45
70.23,49.19,205.38,127.3,115.88,6.09,133.91,86.42,130.1,155.4,104.68,90.41,68.94,118.46,127.08,29.02,177.88,128.7,183.33,169.52,171.75,158.41,92.3,334.14,253.73,75.68,210.15,197.44,112.93
41.07,29.95,20.26,21.9,13.64,13.01,28.45,115.13,65.65,22.88,25.58,107.46,25.14,23.38,31.1,16.12,73.96,47.82,15.83,17.83,15.23,98.55,20,30.64,49.95,22.43,35.29,33.98,33.15
159.41,214.58,272.34,299.04,398.48,64.76,205.41,107.14,126.52,225.9,159.74,287.12,293.44,255,221.26,56.75,228.79,317.3,415.64,304.11,251.09,221.75,224.57,129.76,291.39,161.68,420.09,251.48,477.63
221.99,469.08,217.3,326.56,170,326.08,168.9,515.99,201.48,187.57,131.15,178.77,197.33,214.6,252.67,274.45,391.73,177.3,183.97,215.54,396.65,587.48,190.93,363.2,368.32,255.18,439.34,272.56,248.12
208.71,136.38,115.08,324.44,201.82,206.79,200.68,53.35,177.79,186.93,209.14,151.02,88.97,91.7,296.89,206.48,139.3,238.3,145.36,42.8,177.3,221.75,599.81,273.97,31.06,90.93,117.95,33.21,491.45
189.67,244.22,46.52,290.14,245.78,218.97,224.08,183.69,119.65,157.15,315.41,245.28,145.62,174.01,257.59,349.57,142.95,141.88,77.61,223.29,272.94,257.6,167.19,150.75,251.07,179.08,211.24,215.75,245.14
9.46,27.36,86.41,150.72,99.2,27.21,19.76,74.69,71.52,10.15,168.28,125.01,90.06,80.05,27.96,118.84,128.26,23.47,95.51,110.61,98.37,170.29,16.61,104.37,109.88,71.85,16.12,28.19,100.8
8.98,74.73,17.92,27.77,10.61,13.33,12.57,21.83,8.09,8.23,25.04,26.15,19.51,20.44,16.23,41.45,13.8,20.02,13.41,18.59,12.47,35.66,36.18,13.17,47.55,15.56,11.48,22.94,16.68
257.25,541.92,157.42,336.71,320.72,441.42,530.02,312.18,225.44,182.78,413.16,138.34,338.2,264.74,437.13,355.58,329.84,220.85,205.96,363.48,198.16,240.06,517.68,233.84,365.01,44.45,154.48,218.58,442.18
63.65,222.84,26.05,105.37,39.43,118.45,88.06,90.86,21.51,60.56,224.91,64.83,60.43,86.3,95.95,35.2,35.71,100.65,45.47,123.05,146.76,39.21,231.19,29.12,140.68,182.06,245.43,56.69,201.99
218.22,249.6,175.95,381.63,267.52,233.45,338.81,189.49,234.52,272.65,311.87,335.05,251.98,175.63,343.77,224.51,238.91,205.33,236.71,297.28,329.85,267.18,222.61,350.75,423.14,226.39,367.38,209.47,356.9
34.72,40.25,49.37,50.63,88.85,66.35,45.88,85.37,39.35,39.29,37.6,33.09,285.2,43.65,55.45,46.87,39.76,38.97,36.51,30.55,84.42,34.36,19,48.79,26.04,66.55,70.26,96.95,83.53
120.04,122.67,16.52,160,123.84,146.24,181.28,42.25,212.44,83.47,287.84,119.89,170.6,119.37,81.59,150.54,84.41,120.05,109.85,139.24,132.7,185.84,139.98,66.91,409.75,154.4,105.08,245.35,169.63
56.355,75.73,127.41,59.93,53.18,26.015,76.44,99.015,85.055,64.365,108.35,48.855,78.015,117.94,57.875,104.6,232.18,42.875,63.135,66.005,58.005,79.685,96.85,56.875,206.28,122.58,194.34,232.34,86.825
289.37,72.22,52.28,75.86,53.68,52.72,72.58,35.44,59.99,31.15,180.12,40.65,125.42,45.32,48.98,266.29,24.4,41.65,48.43,51.7,56.12,117.33,168.27,70.21,105.89,56.35,78.63,66.13,52.45
41.285,68.895,107.15,61.75,76.075,64.885,82.56,35.295,27.695,27.875,296.93,36.125,44.4,24.68,136.75,105.61,90.125,48.375,50.585,94.39,224.35,152.48,102.62,146.9,57.585,36.49,148.32,50.76,81.3
146.03,180.77,170.24,215.2,172.12,65.52,145.09,120.09,129.21,155.9,40.05,123.6,133.09,113.65,75.54,88.37,12.84,167.9,195.86,88.29,177.61,145.81,142.13,146.76,207.81,189.79,236.6,277.78,118.92
30.98,7.74,5.7,8.53,102.45,5.41,6.41,16.69,10.83,7.12,159.53,7.98,12.36,7.98,8.96,8.3,5.11,60.06,8.13,29.36,65.16,8.07,3.17,35.2,131.86,8.73,181.04,100.15,10.14
218.12,147.31,22.25,240.76,19.14,34.78,35.1,46.8,132,161.34,117.76,45.81,105.75,139.75,50.37,35.2,28.73,32.15,122.23,27.56,31.42,81.03,112.1,29.93,155.23,42.39,27,19.62,37.79
1042.6,881.25,375.61,897.98,400.44,769.97,934.14,186.01,408.79,657.07,1171.6,268.6,492.87,369.47,2127.7,547.95,698.99,690.48,746.91,483.04,985.19,964.92,630.52,604.72,414.6,365.38,96.655,236.85,679.36
22.755,9.045,8.94,17.685,24.58,21.695,14.69,77.02,20.435,19.67,35.57,48.945,12.92,14.48,18.9,47.68,24.9,45.435,16.985,14.635,24.755,74.205,19.555,15,17.955,12.86,25.51,38.755,27.255
35807,25316,7954.2,28029,16710,31033,40472,11777,35961,32428,35956,14088,31874,13481,37702,19819,23450,25630,11543,16351,26917,29405,18995,21709,15952,28615,12253,25258,16206
2249,1762.4,789.31,1288.9,646.55,1634.9,2476,462.67,1044.3,1359.3,1310.5,942.54,947.4,786.77,3306,1160.9,1456.2,1552,1916.8,1353.5,1652.4,1729.4,1272.3,1022.5,792.71,923.74,908.9,903.5,1214.5
131.64,247.49,129.97,207.33,192.08,235.52,230.8,113.34,161.91,143.13,80.16,127.2,246.59,148.24,163.53,186.06,198.18,131.98,203.26,278.23,331.63,351.01,182.58,35.93,326.64,189.54,103.78,221.16,108.42
224.56,49.11,124.71,345.21,162.74,323.81,180.72,80.98,320.1,196.41,281.27,121.71,190.29,148.56,247.67,315.02,282.83,249.72,182.51,254.19,165.91,136.3,242.63,279.5,288.12,255.71,298.63,79.625,310.05
136.2,130.55,188.28,232.47,187.87,50.78,74.92,50.83,220.84,52.91,196.8,199.8,24.99,141.01,178.67,26.14,175.37,120.25,165.37,141.38,63.02,152.93,234.8,118.34,181.62,116.37,171.45,137.3,112.48
167.13,335.21,55.8,143.27,242.39,44.56,126.93,128.38,112.71,63.04,266.56,358.14,132.81,106.89,84.05,91.32,25.1,93.61,135.24,32.82,189.01,187.5,275.18,355.34,392.13,98.8,293.48,197.6,152.83
