0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3544.7,2155.5,1858.5,2037.5,1970.4,2028.8,1833,1522.6,1302.3,3198.9,3207.3,2847.6,1267.2,1630,2924.2,1900.9,2870.6,485.37,2806.4,2087.7
5530,3269.4,3579.8,4745,3230.9,4400.3,3041.2,3024.9,2915.7,3488.7,4812,3083.4,3413.2,4015.1,4429.7,4540.7,3739.3,631.67,5376.3,3366.7
422.34,266.2,360.77,420.02,412.06,240.63,177.82,442.73,378.81,122.25,155.55,248.88,443.66,300.6,431.13,223.4,243.91,65.641,249.85,374.03
326.53,449.58,456.76,398.21,371.26,975.25,373.37,616.43,533.72,456.49,334.79,498.28,543.52,562.54,453.77,612.9,511.33,92.396,353.9,487.06
1420.5,573.2,1024.7,1099.3,794.32,274.31,261.22,447.42,753.08,966.08,269.61,672.61,607.12,885.21,605.73,462.05,572.39,119.51,558.85,621.42
580.75,632.65,662.76,304.3,466.15,868.26,533.21,1108.5,595.17,615.18,676.67,524.59,896.75,593.32,450.09,595.06,663.61,68.254,389.52,620.21
1358.8,831.49,1566,1719.2,788.28,639.71,736.5,876.37,780.72,1070,530.58,1229,716.99,999.18,864.93,1180.9,915.73,98.111,987.23,821.8
723.12,980.75,971.48,957.53,686.27,598.03,873.82,1016.9,826.44,755.2,743.33,1056.3,1168.8,804.74,596.35,1161.4,862.7,135.64,745.17,997.7
1220,1871.2,1390.4,1001.3,1245.9,1224,1109.9,1670.7,1421.9,1474.9,1578,1001.4,1925.3,979.63,1638.4,1283.8,1411.9,191.47,1423.9,1249.6
662.53,682.67,685.63,544.08,632.8,891.21,661.46,966.72,459.58,633.58,950.39,765.35,769.33,724.35,745.42,603.91,861.02,159.04,738.94,752.44
525.37,628.89,233.71,53.856,571.72,307.95,109.76,945.08,212.42,130.06,518.66,676.65,536.41,795.78,133.07,182.51,113,10.82,509.76,90.706
931.91,922.7,962.07,1100.4,1102.7,704.18,1166,583.68,1062.2,872.91,592.93,885.98,1275.6,960.75,819.5,763.52,1091.7,276.93,843.95,935.42
1066.2,344.82,638.92,680.53,773.76,332.18,320.84,70.823,391.71,270.89,506.48,120.41,134.82,440.84,601.9,264.97,333.29,28.341,535.2,603.34
837.15,468.81,655.12,682.78,1052.3,723.92,434.22,614.58,330.68,488.19,492.71,587.89,376.76,424.45,594.46,537.59,508.06,73.72,512.55,668.07
206.67,199.77,286.93,252.52,355.54,1045,173.13,644.61,146.38,289.9,821.97,355.43,183.37,396.81,303.82,410.52,236,53.269,412.21,492.47
1720,1483.6,1311.8,1296.3,934.82,421.43,1141.8,1217.9,908.25,2040,844.65,1335,1031.2,761.61,1111.1,1331.3,869.41,215.2,1149.6,938.51
56.749,145.97,91.712,98.4,103.01,189.89,152.96,141.59,44.844,47.272,104.08,85.042,218.48,124.57,118.85,224.32,114.34,16.761,87.16,92.322
185.25,162.11,192.29,137.42,164.55,285.06,223.15,336.19,171.11,107.75,218.15,187.98,290.69,386.88,268.95,229.98,265.28,43.859,195.51,264.45
369.52,122.85,472.63,82.597,497.72,73.658,231.25,56.439,64.09,260.31,130.66,54.77,204.69,69.938,82.135,72.868,259.99,117.93,268.05,305.95
547.51,572.72,730.74,547.11,579.39,704.87,569.6,770.79,636.15,904.01,575.51,569.4,619.17,560.44,712.83,586.38,808.19,95.239,671.09,714.27
318.35,231.64,242.16,109.44,128.41,649.43,321.06,255.58,487.81,86.901,228.57,281.37,159.27,364.89,411.16,221.13,598.37,50.134,177.73,209.73
498.04,312.45,479.28,217.19,488.77,807.21,389.76,623.93,510.59,447.56,1150.8,377.02,495.53,661.92,736,514.16,542.09,67.336,469.75,639.51
138.59,83.253,68.82,3.6616,8.3252,426.99,19.052,201.37,29.828,19.048,35.398,14.558,45.259,24.971,13.766,30.123,15.923,11.192,16.106,21.426
77.722,109.59,115.72,276.19,373.83,837.73,748.72,491.05,271.16,261.16,612.64,247.66,278.4,570.14,444.94,239.84,402.36,59.919,298.78,280.71
383.39,439.05,377.82,354.08,297.6,880.09,419.94,838.94,629.68,608.13,625.17,538.04,897.45,1092.5,418.15,761.14,850.05,63.988,488.83,882.7
189.71,170.55,212.03,59.074,135.19,282.87,127.47,163.27,215.62,197.13,237.92,113.6,161.83,176.37,129.98,259.32,256.89,29.906,158.38,163.23
220.55,315.97,410.28,120.81,334.89,496.42,587.11,400.59,453.1,383.65,472.91,308.06,297.02,424.65,360.52,309.98,348.09,55.182,190.82,415.39
1601.6,2562.2,2096.3,1219.3,989.44,474.62,2516.8,972.57,1587.4,3044.6,2116.8,1003.3,1701.5,541.53,1763.4,1393.8,2947.6,443.35,3423.4,2669.4
108.21,91.94,53.555,78.767,43.827,193.13,134.07,115.97,173.91,88.793,94.29,70.108,92.949,137.01,122.47,262.63,121.19,13.011,84.089,82.9
208.12,374.34,304.45,62.769,350.14,186.45,378.17,490.05,150.43,242.56,303.1,310.66,80.158,245.85,286.36,208.28,78.983,53.84,260.7,458.56
34.194,15.253,51.247,37.463,24.014,124.31,224.51,158.66,20.772,99.897,107.99,202.45,30.111,269.22,281.43,96.186,253.05,21.25,87.531,48.655
418.35,386.48,618.81,215.57,376.92,551.49,456.4,488.33,586.12,444.46,803.92,453.81,398.05,459.57,413.38,478.11,498.45,21.034,269.97,570.86
141.59,113.47,106.42,34.135,126.81,143.12,112.7,333.12,130.57,174.94,351.5,124.96,181.68,81.833,198.33,115.81,60.475,20.641,59.209,115.6
200.64,146.49,102.04,33.089,232.82,624.6,446.31,347.53,171.8,193.66,169.56,314.49,529.18,611.53,457.06,159.64,222.6,42.807,281.69,89.11
2026.3,1694.1,1761,1500.7,1038.8,384.8,1911.7,1034.6,1197.4,1993.3,787.02,1446.2,731.76,974.27,1723,1042.7,1216.6,278.78,1628.6,1073.6
184.52,221.52,250.96,258.18,350.12,545.08,328.61,586.42,208.14,343.23,617.04,535.09,33.197,413.11,356.68,321.79,440.47,42.192,455.98,404.82
25.177,43.93,56.169,27.078,58.906,152.31,42.018,35.71,63.881,41.362,125.5,50.764,25.266,67.873,97.399,36.719,55.367,14.797,124.52,56.113
638.32,383.16,529.14,311.63,661.86,1081.3,852.24,682.06,523.61,485,473.89,628.27,778.34,1034.9,526.05,890.16,567.23,90.172,541.67,718.94
439.53,269.97,95.508,139.22,428.39,98.368,497.83,542.92,307.45,177.5,706.43,145.69,70.087,139.53,153.2,50.937,188.44,11.496,262.64,307.33
268.07,313.74,300.39,226.54,710.4,776.46,472.38,811.81,305.16,355.65,692.15,77.544,829.62,710.32,483.61,286.19,505.4,42.965,319.93,322.1
257.27,103.1,169.35,96.79,236.98,441.5,66.83,452.68,238.56,181.62,295.35,180.77,268.05,400.71,193.12,135.51,388.08,20.669,125.2,261.47
512.5,276.8,228.4,295.28,130.76,352.99,204.02,314.07,222.44,155.72,117.77,308.74,263.35,237.78,229.08,218.6,348.19,30.7,190.92,185.03
276.59,312.7,221.16,148.5,157.54,225.52,213,314.25,570.57,238.99,450.16,401.23,511.88,479.3,289.84,296.8,403.99,25.804,242.14,152.57
312.47,302.65,431.74,339.36,535.56,512.09,348.46,670.3,394.48,389.59,496.8,355.04,156.23,385.91,242.24,392.97,231.28,37.224,172.56,207.41
179.35,243.55,121.24,90.253,364.5,497.4,473.58,284.02,176.33,125.05,478.55,154.39,200.46,168.8,292.67,334.8,414.36,44.645,184.53,92.206
68.284,42.137,83.742,73.175,83.93,360.76,143.91,80.631,100.64,78.492,334.16,45.605,124.72,101.41,129.29,141.09,128.96,6.4345,70.265,150.04
625.35,470.23,636.22,466.99,688.51,829.5,566.38,1005.5,549.77,600.38,926.13,652.86,641.71,747,958.2,666.03,845.83,112.77,435.5,773.54
36.776,25.603,14.3,27.588,18.616,32.346,24.122,259.99,12.76,12.247,47.821,20.222,28.344,33.407,36.132,10.618,24.396,4.431,20.175,51.344
243.19,359.19,320.77,281.53,236.36,289.84,344.91,301.96,211.99,369.38,378.33,511.05,208.58,385.73,306.79,418.87,391.71,77.313,329.98,271.98
573.81,580.23,542.05,346.67,781.4,1216,610.36,1168.9,576.56,423.9,478.44,669.92,731.46,1054.8,610.38,704.96,779.82,66.596,309.3,936.87
665.26,1633.4,1060.1,837.13,1340.1,2361.5,1451.1,1155.1,1160.8,827.42,729.39,1184.8,1889.2,1422.9,1696.8,1388.2,1186.9,194.93,1054.3,1162.5
535.29,508.86,624.37,503.85,706.79,894.94,665.99,482.83,492.23,603.04,654.96,513.72,648.61,899.1,900.69,698.15,703.92,94.003,620.49,854.06
2948.2,4675.5,3216.4,5132.3,5135.8,1922.5,4352.9,3000.4,3544,4474.4,5230,5622.4,4331.7,4661.8,4339.2,4569.1,4584.2,970.8,5333.7,4830.2
231.56,267.11,272.39,104.59,398.35,558,329.38,436.53,228.55,230.46,442.39,249.46,217.69,204.44,304.82,248.4,318.82,35.803,230.81,373.93
39.812,246.17,114.95,145.22,274.08,71.142,69.617,404.22,137.31,63.674,279.68,261.73,83.858,94.883,334.58,83.307,425.88,77.42,50.656,294.28
521.75,511.42,357.41,1012.4,846.42,83.965,625.22,240.45,398.15,772.81,531.49,777.49,476.84,604.95,692.3,453.07,649,61.737,524.89,511.99
351.83,452.49,530.14,566.92,561.48,622.87,666.6,667.7,612.35,326.88,414.01,511.07,686.93,621.82,668.92,643.89,525.72,113.54,411.18,428.71
440.53,866.47,861.43,993.67,351.19,660.23,534.26,1233.8,1311.4,677.46,212.65,435.27,1050.4,824.36,1420.3,646.6,896.57,142.7,612.76,1153.5
59.862,235.27,67.916,249.93,217.92,564.31,97.264,280.25,45.175,429.64,77.502,43.972,74.64,69.654,319.83,42.884,121.37,41.879,93.804,188.58
304.85,249.81,310.34,81.924,274.45,408.03,212.59,346.57,394.06,137.83,585.48,179.11,216.55,242.11,375.03,369.43,283.28,46.246,280.36,302.3
74.571,171.52,250.93,100.8,158.11,496.11,232.24,471.92,147.22,175.68,194,154.46,272.46,123.59,131.59,284.53,165.38,17.875,114.8,192.17
953.38,477.44,1553,926.29,659.65,912.14,792.76,1223.1,1460,1240.6,632.85,812.28,974.5,1117.2,1234.7,1140.9,1217,184.7,962.41,1430.3
334.93,439.02,479.92,316.25,450.9,908.56,594,491.4,509.53,283.71,851.27,316.14,724.32,443.91,676.36,480.78,641.68,118.47,558.64,683.45
615.68,1756.9,1105.4,1101.7,205.29,737.17,586.74,1614.1,700.8,1317.1,352.87,616.13,1556.3,221.56,832.01,1314.1,693.78,179.34,1209.6,1194.3
156.95,34.044,297.13,156.3,312.77,371.54,334.76,56.838,40.094,62.251,757.77,137.6,25.505,92.528,459.39,77.858,416.91,27.561,373.35,309.29
153.45,255.74,149.51,35.388,144.16,108.43,304.08,322.05,202.91,214.95,421.76,214.8,109.39,380.78,152.45,277.62,241.38,28.746,198.97,20.308
391.83,370.12,688.65,595.12,463.72,675.44,520.15,374.46,592.37,324.01,365.8,364.3,625.88,408.46,323.65,328.44,404.44,55.666,450.16,547.58
539.58,460.04,378.47,205.25,316.7,615.88,500.16,733.64,519.76,414.32,326.97,687.76,364.04,896.3,237.24,584.6,473.55,60.939,283.07,192.25
350.53,311.44,369.18,49.311,258.21,522.31,282.29,1171,446.47,240.02,685.65,197.72,375.44,100.33,394.21,61.048,528.84,42.294,312.21,535.35
984.86,1232.2,1714.2,1362,1604.5,1192.1,1435.1,1331.7,1473.2,1159.9,1320.4,1276.1,1205.6,1456.2,1447.4,1211,1162.5,283.49,1426.3,1555.4
243.7,658.13,397.22,339.97,430.04,611.77,567.19,825.4,562.98,344.37,996.3,221.47,430.37,679.85,572.33,727.7,369.92,35.43,250.7,409.16
4927.4,3152.2,3864.9,4791.2,3590.8,2180.4,3445,2354.3,2822.5,5171.5,2980.1,4174,3384.3,3152.3,3888.7,3631.1,5257,818.03,5204.4,4101.5
386.46,402.79,308.42,189.55,435.56,472.17,526.78,468.55,321.78,584.06,516.78,379.57,308.8,300.68,336.21,350.28,485.49,76.174,287.1,452.8
68.978,242.67,68.453,30.141,68.082,132.53,128.37,163.38,82.94,56.323,80.862,211.63,193.94,114.92,63.169,86.727,57.484,5.5692,28.772,187.9
8334.1,4747.6,1295.6,3038.3,8190.6,1135.5,6237.4,3451.6,2099.9,6781.3,1134.6,5184.9,1233.9,2883.4,4194.7,5455.9,3176.2,1008.9,3062.3,3221.3
2712.7,2396.1,1832.4,1929.2,1754.3,1460.6,1495.4,1747.2,1748.2,2347,1282.6,1953.3,1820.3,1842,1388.6,1757.8,1571.3,257.34,1034.2,1549.7
2582.7,110.05,557.48,1246.6,628.44,591.89,463.24,650.12,713.75,191.22,505.83,466.42,380.45,464.12,292.61,553.75,245.22,42.722,342.32,431.57
9763.3,1574.8,2692.9,2976.9,4352.7,1484.9,2839.7,1918.8,1764.3,2266.8,1568.7,5020.6,1545.2,2206.6,1515.8,2539.2,1219.1,264.56,1655.8,3643.8
2923.4,4584.9,3403.2,3486.2,2277,2153.7,2575.6,800.82,2772.8,5284.4,1963.6,2598.3,1789,2454,2662.5,4676.5,2069,607.28,2262.9,2795.8
232.65,327.89,203.2,63.123,182.33,439.26,333.05,393.43,438.11,289.38,149.12,302.71,266.35,484.38,197.14,602.7,313.3,40.984,127.5,290.52
2720.5,2744.7,2798.3,4030.4,2712.4,2625,1828.2,2113.4,2257.2,3122.4,1434,4022.3,2881.8,2488,1966.8,3343.7,2156.7,362.97,1715.4,2070
2653.9,2215.4,2202.8,2039.7,2079.2,1905.9,1705.9,2415.8,2019.5,2771.3,2800,2726.6,2210.4,1979,2585.5,2568.2,2069.5,478.02,2111.6,2111.1
756.6,636.45,575.61,684.05,542.85,369.52,478.59,473.34,372.42,778.62,609.35,865.41,170.28,363.17,647.85,542.05,577.81,105.7,626.95,555.85
508.62,1131,629.46,447.04,749.81,921.17,902.4,525.26,615.78,589.98,715.82,842,350.08,455.49,725.94,488.32,713.78,153.79,941.02,711.29
345.44,671.8,417.65,314.92,579.74,1018.1,737.52,1008.8,303.41,528.94,909.06,621.83,191.99,77.707,371.74,245.23,467.52,54.93,379.03,752.12
1436.3,1276.1,1775.8,2713.2,1557.1,1085.6,1546.6,862.14,1295.8,1313.8,1890.3,1904.2,1304.2,837.78,1382.7,1719,1477,327.78,1813,1470.1
428.46,944.5,779.25,680.71,636.04,522.64,720.35,800.8,663.08,810.81,635.98,485.79,579.49,568.24,648.22,545.98,912.99,189.51,766.6,592.17
620.17,830.65,815.24,554.5,512.22,1118.3,684.08,773.81,785.46,730.48,896.2,1050.5,1035.3,961.9,756.05,680.96,538.79,98.89,580.14,845.96
395.29,456.46,422.46,299.04,391.37,538.31,709.76,602.72,456.14,414.28,556.73,331.16,538.94,543.88,437.91,336.88,468.7,59.721,337.1,404.4
2276.9,1355.4,2431,2925.5,1373.8,992.47,1310.6,1132.3,1418.5,2171.3,1197.7,1659.8,1640.2,1589.1,1389.4,2004.9,1658.2,312.7,1680.4,2049.5
275.84,319.31,644.44,350.33,293.17,674.88,573.71,211.42,585.34,537.45,687.33,638.11,883.74,720.12,695.18,669.18,535.82,87.078,422.39,594.84
1780.3,2753.7,2387.9,2523.6,1616.5,2123.9,2202.9,1782.6,2698.5,2197.7,2038.4,2264.1,2756.6,2352.1,2220.3,1925.5,2396.4,403.52,2078.8,1973.3
56.821,92.947,116.93,27.425,110.12,132.91,59.917,93.89,117.14,90.416,44.223,69.285,73.465,130.34,135.09,78.479,50.057,5.3008,32.361,118.28
198.12,154.01,205.65,129.39,140.62,242.82,124.65,490.75,103.78,144.12,148.44,109.5,249.1,200.08,149.07,251.84,137.23,16.522,87.247,202.57
30.315,22.031,13.513,35.544,8.9957,74.106,20.175,42.99,51.009,21.089,54.293,27.241,54.834,43.708,14.417,257.86,44.114,3.5134,22.712,10.868
111.19,62.615,109.4,94.096,180.49,259.5,220.96,139.35,115.67,45.983,82.122,64.456,239.51,165.59,108.81,50.55,235.35,18.411,94.196,73.22
525.16,460.77,1015.3,606.54,691.57,609.91,347.09,706.91,1049.8,427.1,450.08,438.19,664.57,649.89,660.32,440.71,926.87,73.141,534.09,888.2
312.03,105.11,212.33,104.24,217.42,161.67,99.963,57.395,378.12,333.87,400.52,242.5,515.49,410.18,289.02,108.15,295.92,8.0376,97.387,168.39
164.76,219.63,237.25,95.024,217.91,390.94,347.03,220.33,198.48,29.07,88.111,11.049,455.04,201.43,170.17,26.894,290.59,12.299,77.354,303.09
76.619,250.11,28.817,66.252,198.36,97.352,111.82,247.33,39.929,38.79,57.179,59.23,75.001,62.904,29.376,42.738,36.749,25.979,98.598,37.948
536.46,1186.8,726.71,438.12,1174.6,1383.5,929.61,650.73,1579.6,830.98,1009.3,1600.1,976.96,1838.3,1078,1073.2,590.26,174.17,754.12,880.14
30.918,70.377,58.965,124.23,108.54,89.215,143.06,174.78,49.911,33.37,73.316,41.948,141.32,39.56,49.372,45.826,98.851,9.6895,21.033,40.325
533.13,614.98,564.4,603.27,738.39,1117.2,743.61,929.85,834.64,563.09,783.17,915.69,784.11,1014.2,656.25,1009.2,810.18,82.002,832.69,927.97
418.31,410.52,317.38,266.47,324.8,346.17,304.66,444.16,155.48,219.05,456.05,428.63,248.51,359.33,403.51,351.95,499.4,61.736,293.63,318.3
1200.9,1897.4,1630,2007.3,2157.1,1835.1,2062.8,1926.5,1555.7,1350.2,2702.5,1981.5,1207.8,1907.7,1623.3,2218,1784.2,427.83,1547.5,1596.4
1439.9,1028.2,788.47,1293.8,1190.2,781.61,1118.2,569.36,916.31,717.32,1432.4,1066.4,674.42,489.79,1094.9,599.6,1029.3,228.82,1270.9,922.82
4219.4,2209.7,3023.9,3745.1,2214,1800.9,2097.7,2280,1890,2967.2,1718.8,3116.5,1718.8,1785.9,2104.6,2560,1853.7,329.44,1754.6,1879.6
60.808,85.568,94.889,82.348,94.453,158.23,333.92,503.54,100.7,76.311,172.01,25.426,338.86,106.31,260.25,83.337,516.02,40.51,108.88,118.17
80.803,94.362,254.66,70.081,169.15,491.91,162.89,103.12,102.08,184.53,383.94,103.93,77.996,102.97,393.35,109,342.8,24.108,200.46,214.95
1649.9,922.42,1380.8,1343.6,2537.5,1837.2,1768.1,1623.7,1817.4,1301.3,1590.8,1025.5,1657.3,1288.3,1532.7,928.76,944.93,429.04,1557.3,1431.4
133.38,104.91,98.606,55.134,3.6851,27.564,163.19,620.71,68.589,81.276,2.6629,91.832,33.446,12.17,8.3681,130.11,119.23,0.96768,86.074,49.371
1033,1225.5,1429.1,1335.7,1156.5,1690.2,1291.3,1056,1113.3,1549.8,1477.2,1242.9,1021.5,1131.9,1273.5,1370.4,966.77,237.11,1121.5,1603.8
222.35,132.38,217.62,142.84,171.63,356.81,330.26,279.82,195.3,257.06,284.29,263.46,236.83,308.26,272.67,450.34,270.64,31.928,187.31,238.39
45.859,34.129,22.053,34.786,56.411,138.77,34.181,156.73,18.871,64.091,43.973,20.526,32.184,28.721,33.02,24.201,42.177,4.2554,16.979,45.286
231.67,221.48,228.45,179.24,288.28,777.64,216.41,463.11,186.2,283.2,194.42,443.16,555.44,539.87,384.43,478.97,224.19,19.928,340.63,343.3
1130.3,1191,1096.8,1188.2,1506.6,633.99,1251.2,1008,1463.2,1439.9,583.81,1651.6,1279.3,1293.3,1280.9,1249,1501.5,377.44,1454.9,1145.5
258.72,246.1,425.05,163.05,448.02,610.01,484.48,626.12,318.55,326.11,249.24,393.52,257.83,578.13,217.93,470.25,433.95,53.146,112.77,313.4
44.21,230.86,181.24,116.99,93.433,222.73,210.76,59.973,47.196,68.941,204.03,340.4,83.484,267.58,313.42,181.48,159.16,26.295,93.464,100.64
4526.2,4326.8,3263.6,3750.9,4934.1,5543.1,4298.6,4647.6,5344.4,5184.2,4693.6,6077.6,6499.1,4613.7,6129.6,6751,5199.9,730.47,3721.5,4791.1
1189.3,698.9,757.87,987.51,1125.2,594.52,830.14,468.83,633.95,1239.6,801.77,1332.2,599.11,466.14,1025.6,833.98,526.79,133.37,550.89,913.99
420.89,802.18,554.51,808.83,979.56,434.55,1125.4,675.83,273.28,501.47,543.26,682.82,448.79,675.88,601.37,540.48,729.65,123.71,856.9,661.73
69.944,203.23,161.05,67.988,271.62,344.72,282.72,320.36,124,132.02,409.36,60.203,239.2,290.02,433.64,283.72,143.48,27.561,204.64,138.43
1522.3,2035.5,2427.8,1512.9,2528.5,3378.9,2339,1320.1,2500,2174.3,2317,1284.6,1609.3,1833.6,2392.9,1478.3,2173.7,447.91,2635.4,2181.1
2001.5,2372.2,2572.2,1909,2926.9,3023.7,2558.6,1892.9,2988.9,2414.3,2637.5,1634.4,2949.1,2027.6,2717.4,2590.8,2334.8,408.19,2186,2350.8
4041.4,1088.7,5664.2,4471.3,2262.4,2495.4,1957.5,2062.1,5355.9,758.25,2208.6,1249.6,4110.3,2687.6,2398.3,1063.1,2366.1,430.91,2488.7,4383.9
74.451,53.868,25.161,103.14,9.3159,152.06,9.5121,15.976,10.184,29.504,3.487,27.114,3.2178,43.248,4.0467,83.907,56.288,20.139,44.012,17.106
813.07,319.27,658.77,761.99,196.11,202.05,362.36,427.06,722.74,366.02,87.28,534.79,147.98,208.67,291.67,122.82,126.53,94.93,552.98,456.42
49.73,185.44,146.64,125.61,120.44,250.84,214.01,196.48,155.11,133.5,225.8,40.898,235.42,256.65,66.177,198.72,122.41,24.599,129.13,194.45
357.19,666.52,577.3,415.64,400.16,512.92,529.84,691.48,516.08,568.99,605.33,515.53,555.48,469.56,480.14,570.31,645.51,74.078,482.94,593.28
197.16,355.09,277.76,293.83,339.75,513.03,197.97,628.44,182.15,330.05,445.05,334.27,252.08,258.07,316.16,305.56,316.31,55.068,301.58,313.99
581.66,372.28,471.73,317.38,424.58,293.37,422.76,313.54,334.06,462.32,339.49,600,381.5,441.35,361.32,428.58,349.62,76.608,388.93,408.82
651,775.88,818.96,791.38,525.9,698.63,627.99,616.12,740.28,755.43,672.41,712.02,751.57,904.38,789.36,696.49,519.28,106.93,700,912.88
1468.8,2123.5,2143.4,2157.2,1114.1,961.19,1472.5,1646.4,1721.8,1898.1,1097.3,1706.2,1357.3,1495.1,1410.3,1795.3,1247.2,263.3,1368,1067.2
318.61,618.41,364.25,321.04,378.25,609.28,521.98,526.73,633.65,451.05,477,211.84,344.51,408.7,614.92,433.19,436.93,50.29,434.75,394.78
1248,1553.9,2007.2,1969.7,1939.7,2118.4,2126,1486.3,2228.7,1473.3,1942.7,2053.9,2342.3,2149.4,1683.2,2484.8,1816.4,394.36,1679,1893.2
1005.7,1140.1,939.34,985.97,1525.2,1278.8,1513.1,1655.6,1395.8,817.44,1547.2,1387.9,1322.4,1186.1,1372.3,1824.5,1246.4,244.81,1345.9,1488.9
330.91,125.82,282.9,488.55,369.45,410.36,227.24,94.938,265.23,364.76,357.17,255.79,263.8,322.73,227.39,301.59,255.12,73.551,386.08,591.32
220.74,30.059,86.305,31.075,315.97,359,46.708,206.46,319.46,73.331,371.43,64.415,142.14,42.661,85.984,47.545,259.6,22.059,161.64,112.88
1099,362.73,1122.3,1088,1035.2,821.64,912.05,327.52,783.27,788.03,452.38,763.93,493.39,1065.1,780.92,909.88,1108.7,128.2,754.34,870.26
792.48,404.86,493.59,578,599.39,660.36,365.54,853.05,383.56,584.42,507.29,507.1,558.72,505.21,484.98,416.83,552.81,66.078,246.21,474.05
14604,18698,121.18,12491,35016,11621,21944,17720,11293,12122,11227,9761.7,14894,18146,20511,10338,28494,5204.1,22061,21086
531.55,861.89,1533.5,623.44,954.81,1390.9,1073.4,1169.3,1438.7,918.05,1197.2,794.47,2241.5,881.98,1366.8,746.3,1295.7,366.69,1022.9,1242.4
328.04,208.49,402.49,134.43,881.06,633.91,546.15,369.6,485.74,441.67,633.36,395.78,322.37,436.04,789.87,426.46,507.92,103.82,505.84,606.62
364.53,463.81,668.85,232.59,447.41,734.26,463.81,633.95,488.09,438.68,484.68,272.81,399.49,508.8,648.04,500.44,608.33,71.683,493.05,633.16
358.95,331.58,402.51,319.19,384.38,735.45,333.53,556.13,423.95,467.84,171.45,299.14,588.5,257.6,372.88,305.1,327.49,38.222,352.83,287.77
254.59,192.26,242.88,79.101,205.85,512.81,189.28,439.53,408.38,276.64,204.25,245.02,411.27,298.82,323.48,189.25,284.41,19.947,102.99,136.81
181.95,184.24,187.11,137.51,48.163,329.03,154.93,207.65,172.83,166.9,333.98,110.28,200.87,255.19,250.98,262.05,337.83,17.733,102.01,321.54
155.47,116,161.64,54.501,65.8,114.24,59.247,195.68,70.735,91.922,192.24,166.08,66.332,170.63,65.866,229.52,115.64,11.396,91.312,95.907
224.78,186.42,136.34,35.955,402.42,545.94,323.03,314.07,59.803,87.451,207.05,30.742,272.89,465.31,361.15,68.544,374.67,25.926,276.62,272.05
376.44,193.73,532.39,164.35,456.62,301.36,377.88,655.06,314.82,339.92,424.45,302.46,319.15,322.66,467.53,316.36,251.38,59.206,373.5,512.25
936.45,693.5,1215.6,1267.5,846.51,1031.4,1193.4,702.31,1157.3,929.58,722.92,1307.7,944.71,790.65,806.64,769.88,1263.9,297.08,963.51,651.77
1611,2309.4,2212.1,2535.9,1519.1,1360.4,1872.4,1769.6,2072.9,2313.8,1428.7,2192.6,1890.3,1813.3,1945.7,2183.1,2001.7,499.99,2001.6,1974.7
862.63,1259.4,1347.2,1168.5,791.21,865.21,739.67,760.89,892.34,1244.4,746.02,1457.5,875.2,551.34,1062.9,1571.1,883.81,143.24,1381.8,1403.3
257.67,137.28,415.36,339.85,152.67,229.73,76.019,633.42,84.371,149.87,63.642,76.57,497.19,446.47,200.34,94.546,77.269,78.795,264.23,89.313
842,1090,1874,1255.1,788.55,1083.1,842.53,1255.9,2147.6,886.13,630.32,978.02,1793.9,1035.8,875.19,983.09,897.05,126.2,806.78,964.15
2493,1635.1,2757.9,3254.2,2975.4,1466.1,3211.4,2320.2,2473.7,3052.5,2649.1,3632.2,3127.2,2615.4,2001.7,3964.7,3854.2,1451.7,3277.6,2724
968.02,1703.3,1886.9,4669.1,689.78,810.56,1445.6,1823.5,4207.9,400.97,1381.9,1841.5,2710.5,893.74,501.55,2222.7,723.7,359.11,982.57,1375.4
1119.2,4306.9,1478.7,1224.3,2992.9,396.9,2918.8,1512.3,685.44,3783.7,2134.4,1652.1,660.18,1322.6,1853.1,934.56,818.2,299.23,1138.5,969.21
4108.9,1286.4,1979.3,4484.1,3513.4,1375.4,1755.2,1603.3,1896.9,1261.6,1435,3076.2,1972,2117.6,1687.4,2059.7,1525.9,444.51,2884.6,1692.7
120.85,85.051,98.991,19.467,47.471,219.99,151.88,617.45,163.54,69.841,211.78,18.658,49.943,144.65,90.914,40.524,59.998,19.092,92.509,42.905
412.94,392.2,281.6,254.62,278.51,799.98,177.17,771.86,357.9,287.71,1090.6,371,867.15,1041.5,542.24,514.54,543.63,65.931,166.93,606.62
34.291,18.598,176.59,22.169,16.715,483.85,19.929,450,170.45,38.163,130.21,45.674,287.15,239.42,16.725,307.58,208.41,28.873,31.895,286.86
541.41,328.93,401.06,443.92,346.38,592.69,156.7,254.54,188.32,429.93,288.84,414.23,266.56,400.76,362.25,429.77,319.06,54.34,323.52,229.74
163.34,158.47,143.83,64.471,236.45,364.44,276.09,217.55,165.19,135.64,608.93,205.33,190.38,310.17,160.13,281.01,185.02,19.041,161.27,186.97
1043.8,1006.2,928.56,964.36,732.54,541.17,856.23,803.38,962.5,851.99,824.63,1010.9,872.83,875.78,1203.4,1057.6,803.28,220.56,1042.3,1101.6
2286.9,5188.2,3744,3131.5,3264,2487.5,4343.8,4388,3519.3,5033.2,3384.7,5277.3,3397,4282.8,3029.7,4959.2,3013.1,820.84,2896.9,3271.8
29.29,163.67,150.79,71.661,261.23,232.82,483.98,461.67,108.32,30.725,394.73,158.22,115.63,108.22,601.19,102.57,236.48,42.53,182.12,205.46
