8.852,6.6889,5.0038,7.0391,8.2521
3.829,5.0136,3.7041,2.7053,2.4477
0,0,0,0,0
0.6617,0.69946,0.48505,0.4868,0.13442
0.055302,0.21156,0.15884,0.069744,0.038517
0.020118,0.35917,0.10955,0.11841,0
3.7167,2.0371,2.9061,2.9621,2.2148
0,0,0,0,0
0,0,0,0,0
1.6546,2.2782,1.2156,0.66013,1.0239
0.14905,0.10504,0.093653,0,0
30.493,27.712,32.589,27.035,34.533
0,0,0,0,0
5.8272,6.0868,6.9881,5.0268,6.9585
3.3799,1.1025,3.1067,2.2734,2.5184
1.4033,0.25249,0.5628,0.79076,0.61868
0.025104,0.017691,0,0.027703,0
33.781,18.126,20.681,18.715,16.874
0.11681,0.10976,0.048929,0.1289,0
11.203,11.256,9.8503,8.4461,11.673
0.7305,1.6958,0.43199,0,0.15713
2.0191,3.9748,3.3026,2.6299,2.7757
14.532,11.667,11.674,10.557,11.741
0,0,0,0,0
0,0,0,0,0.11021
9.436,10.103,11.988,10.611,12.094
0,0.047762,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.12388,0.09467,0,0.030609
0,0.11541,0.1029,0,0
