0,1,2,3,4,5,6,7,8,9,10
0.06864,0.10542,0,0,0,0,0.090041,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.097291,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.16034,0.072403,0.13063,0,0.091655,0,0.094406,0.066692,0.042862,0.058544
0.087891,0.1603,0.16001,0.097947,0.12183,0.41235,0.23059,0.22851,0.30004,0.20298,0.18021
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.0276,0,0,0,0,0,0,0,0,0
13.681,16.513,12.426,18.983,15.843,19.091,19.784,10.782,14.753,11.388,13.672
3.3678,1.4009,2.905,1.5375,3.7261,2.8921,1.9834,5.6311,6.9184,1.3871,1.9329
0.63951,0.33538,0.68151,0.29276,0.28188,0.22595,0.24553,0.77578,0.97153,0.038424,0.5117
0.20592,0,0,0,0,0,0,0.18621,0,0,0.34643
14.516,9.1559,13.589,10.443,13.592,9.2225,8.0965,13.889,10.14,10.015,14.008
0.017399,0.022269,0.030168,0.065314,0,0.099293,0,0.015734,0.0055577,0.042862,0.024393
0,0,0,0,0,0,0,0,0,0,0
0.53935,2.5807,1.1869,1.1875,0.85202,2.1582,0.87078,0.52525,1.1331,1.022,0.2094
0.071142,0.79215,0.22203,0.40058,0.20454,0.79635,0.37329,0.193,0.30677,0.43813,0.089765
0,0,0,0,0,0,0,0,0,0,0
7.6747,3.3501,4.4603,3.6213,1.805,0.64933,1.7857,7.609,8.3506,0.80535,1.623
0.11394,0.11666,0.059264,0.01782,0,0,0.02491,0.08586,0.036393,0.046778,0.079867
11.305,11.254,11.354,13.772,13.491,19.977,15.045,10.818,10.518,16.38,11.066
9.2847,7.8111,7.6027,7.8627,9.298,11.04,7.9869,6.8704,9.7563,8.1347,8.4508
0,0.036647,0,0.089569,0.052268,0.10474,0,0.014385,0,0,0.026762
28.016,23.759,32.686,26.474,42.45,27.19,18.302,27.47,30.96,28.578,39.876
8.6495,13.132,16.184,16.55,12.633,22.13,17.084,13.084,11.816,24.184,15.967
7.6344,12.103,13.608,14.6,29.182,12.69,13.642,18.088,25.898,17.804,17.125
0.41668,0.14932,0.49127,0.4171,0.57047,0.43899,0.07288,0.35168,0.42591,0.23951,0.37387
1.6135,0.95701,1.6513,1.3296,1.9612,0.88106,0.91204,1.1151,1.4959,1.0664,1.6
2.4762,1.4721,3.6978,1.4617,2.2965,2.5772,0.68107,3.8283,3.5592,3.3943,3.3931
14.704,0.57676,0.57097,0.40664,0,0.11413,9.0945,1.6196,0.38754,0.78277,1.2636
44.283,2.966,15.895,13.29,0.67844,0.57582,7.6476,30.556,13.222,9.7838,30.63
0.031875,0.028557,0.022106,0,0.0087279,0.097946,0.027875,0.028824,0.0050907,0.091608,0.040219
0,0,0,0,0.0085478,0.027407,0,0.004705,0.019943,0,0
0.015317,0,0.010623,0,0.0083884,0,0,0.0092344,0.019571,0.012578,0
0,0.015362,0,0.037547,0,0,0.10497,0.054271,0,0,0.016828
0,0,0,0,0,0,0,0,0,0.074921,0
0.1286,0.14233,0.078699,0.099391,0.071464,0.029888,0.11908,0.14708,0.12324,0.074543,0.057272
10.104,5.1115,9.16,2.0881,27.376,3.412,2.1042,17.269,23.987,3.1583,13.022
0.0385,0,0,0.03613,0.031625,0,0,0,0,0,0.032385
0.19366,0.21316,0.067155,0.19386,0.074238,0.06801,0.050808,0.21015,0.16702,0.055658,0.19005
0.15426,0.23692,0.32096,0,0,0,0.10118,0,0.073911,0.38001,0
69.888,59.834,67.086,61.664,67.43,70.776,55.659,68.806,54.05,66.744,64.974
2.7183,5.4836,3.5725,4.6382,2.597,4.9377,6.5392,3.0592,3.2254,5.7097,3.8349
6.1384,10.825,9.5232,11.957,3.8936,14.242,13.437,5.1165,4.5011,15.444,6.4297
0,0,0,0.099123,0.086765,0,0,0,0,0,0
45.271,35.359,40.767,38.381,47.327,43.328,40.362,33.878,32.477,41.829,41.131
3.292,3.9857,4.8019,5.0909,4.3785,6.5768,4.4746,3.6262,4.6983,4.4387,5.2968
0,0.019421,0.078929,0,0,0,0,0.02287,0,0,0.021274
8.7064,12.156,10.067,9.5253,8.5,10.044,12.765,6.9371,7.4554,10.753,9.4489
0,0,0,0,0,0,0,0.098054,0.1039,0,0
0.08453,0.019092,0.015518,0.08866,0.012254,0.039289,0.039136,0.053958,0.0095296,0.024498,0.016731
23.865,11.726,25.429,9.976,25.814,7.5683,6.9694,32.094,29.121,10.37,31.303
1.2309,0.055601,0,0.1359,0.29738,0.3814,0,0.45832,0.41629,0.17836,0
0.68937,0.32697,0.52732,0.30444,0.2998,0.32042,0.39896,0.36671,0.42744,0.32466,0.39228
0.13521,0,0.42199,0,0,0,0.17737,0,0.12957,0.16654,0
13.699,12.316,14.024,10.25,22.856,9.8337,9.0783,18.933,15.233,9.7495,16.25
0,0,0,0,0,0,0,0,0,0,0
0.15503,0.68125,1.1738,0.96185,0.3396,1.5993,1.7851,0.33491,0.28887,1.6019,0.24633
0.033056,0.22846,0.24072,0.24817,0.10862,0.30473,0.21681,0.11957,0,0.65145,0.11123
0.039103,0.090085,0.12204,0.25687,0.096364,0.36047,0.051295,0.035361,0.074942,0.33715,0
0.052361,0.81758,0.74444,0.95,0.028674,0.32179,1.4424,0.031566,0,2.8592,0.029363
0.50251,0.77177,1.0455,0.62877,0.27519,0.88235,4.6143,0.90883,0.32102,0.20631,0.1409
36.557,14.604,24.888,12.298,43.886,8.4074,9.9614,32.816,47.395,12.995,40.192
1.0964,0.61938,0.73419,0.85154,1.7599,1.1618,1.2399,1.6753,2.21,1.1021,1.4523
0,0,0.17491,0,0.069055,0,0,0,0,0,0.14143
0.53663,0.98544,0.75244,0.19706,1.2841,0.092179,0.67334,0.33758,0.76017,0.68971,0.6673
562.63,327.08,343,119.93,1115.9,114.39,64.808,578.2,973.1,130.82,769.82
176.26,107.82,164.56,67.654,328.41,46.909,42.917,238.48,190.47,62.628,219.66
40.824,26.415,32.586,23.977,49.626,29.927,29.362,41.914,40.042,29.099,38.048
26.452,25.903,24.4,24.653,29.198,24.002,28.543,26.295,35.232,25.946,26.052
7.2396,7.9344,7.1658,3.8038,6.1202,5.7698,6.8537,7.6274,5.4332,4.3864,6.6023
3.3216,4.1605,3.6568,2.4514,2.7815,3.7798,3.1305,3.2954,3.1521,2.9791,3.3638
0.23577,0.79663,0.68676,1.4824,0.63912,1.273,1.7629,0.021321,0.24852,2.149,0.53548
12.142,9.4584,12.463,11.496,12.104,9.7465,8.4894,15.103,11.938,10.26,14.196
1.2435,1.3417,2.1614,2.5259,2.1851,1.6375,1.5073,1.6084,2.3529,2.9662,2.4627
0,0,0,0,0,0,0,0,0,0,0
12.48,11.447,12.424,16.006,12.131,12.838,12.471,12.084,13.835,17.904,14.318
0,0.11809,0.065173,0.18707,0.028071,0.35252,0.48562,0,0.02183,0.34373,0.019163
1.3389,0.72908,1.1903,0.93667,1.4198,0.57707,0.51095,0.99065,1.0964,0.89954,1.5768
0.12389,0,0.085924,0.038756,0.08481,0,0.054174,0.11204,0.05936,0.0763,0.086847
0,0.044769,0,0,0,0,0,0,0,0,0
2.339,3.7557,3.7851,2.1729,8.4425,2.9248,2.9753,4.6363,5.5695,4.5689,4.7499
1.3506,0.43839,1.3471,1.359,0.40032,0.77014,0.58448,1.448,0.77387,0.87466,0.60905
0,0.2414,0.19622,0.059002,0,0,0,0.39799,0,0.30976,0
0.061918,0,0,0.11621,0,0,0,0,0,0.15253,0
0.064313,0,0,0,0,0,0,0,0,0,0
1.7496,1.0607,1.1256,0.99378,1.91,1.4552,1.1475,2.8312,1.6104,1.1909,2.0139
0.047253,0.036287,0,0,0,0,0,0,0,0,0
0.047253,0,0,0.35476,0.019408,0.12446,0.030993,0.25639,0.13584,0.26191,0.039748
0,0,0.11066,0,0,0,0,0,0,0,0
3.9432,6.2216,6.4623,6.4358,4.1694,5.1881,4.6613,5.5838,6.2087,5.4515,5.8094
11.051,8.4009,12.914,7.4868,31.428,8.9676,8.1614,14.617,20.324,7.3332,15.2
0.11564,0.03552,0.036089,0.021704,0.18998,0.18274,0,0.47057,0.11081,0.056973,0.15564
44.658,43.149,43.32,54.958,38.671,64.406,49.322,39.586,40.528,60.909,46.897
9.0404,8.0029,8.5819,8.3417,5.8272,7.275,11.461,7.8491,6.723,7.6472,7.6736
0,0,0,0,0,0.21113,0,0,0,0.19747,0
0.10826,0.60964,0.30032,0.60956,0.26678,0.47522,0.47337,0.065264,0.20747,0.44447,0.42496
12.492,14.549,14.125,12.57,11.144,10.306,11.148,16.838,17.563,11.859,18.29
0.029055,0.12272,0.090679,0.19087,0.047735,1.234,0.95286,0.19049,0.083527,0.32209,0.1772
0,0,0,0,0,0,0,0,0,0,0
0.015672,0.016047,0.016304,0.012256,0,0.0068797,0.1816,0,0,0.15443,0.013183
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.11953,0,0,0.03741,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.061086,0,0.044623,0,0
9.1757,14.47,11.417,14.068,7.1068,13.46,16.914,8.256,7.537,15.184,8.207
0,0,0,0,0,0,0.022407,0,0,0,0
4.1776,5.0128,3.9365,4.9388,2.9883,4.4945,5.3621,3.2846,3.9978,4.82,4.5877
0.22223,0.17066,0,0.20855,0,0,0,0,0,0.27372,0
0,0,0,0,0,0.23003,0,0.078978,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
11.396,10.363,12.606,12.335,16.619,14.371,11.8,13.314,13.015,13.3,13.371
0.38321,0.33632,0.39866,1.1816,0.71952,1.2977,0.35907,0.44555,0.94426,1.0114,0.78285
4.2446,6.3029,4.6528,7.9484,3.3791,7.4041,8.7242,3.641,3.5003,7.4029,3.9173
0.28502,0,0,0.13374,0,0,0.093471,0,0,0,0
0.038401,0.029489,0.039948,0.10811,0.12618,0.10114,0.25187,0.034726,0.036798,0.047299,0.096906
12.563,6.9782,9.4069,8.2175,9.806,6.9308,7.2788,12.5,11.936,9.0356,11.327
0,0.10932,0,0.1336,0,0.12498,0.1245,0,0,0.17534,0.079833
2.8736,2.2664,1.2927,0.21865,2.2329,0.71596,0.61128,1.7558,1.4885,0.95661,1.6333
0.18248,0.17516,0.28475,0.21406,0.11242,0.18024,0.41891,0.082509,0.30601,0.16857,0.42213
0.4269,0.52957,0.316,0.43915,0.60695,0.2811,0.30154,0.27469,0.70016,0.24269,0.26933
0,0.085328,0.15412,0.069517,0.06085,0,0.38869,0.13398,0,0,0.062312
0.026705,0.035887,0.01389,0.0062652,0.010968,0.048356,0.0087577,0,0,0.090454,0.011232
0,0,0,0,0,0,0,0,0,0,0
0,0.056698,0.30724,0.069289,0.06065,0,0.096853,0,0,0,0
7.111,6.7279,7.2553,8.316,6.5528,7.0955,9.8424,6.6448,6.4822,9.1854,7.1396
5.3064,3.3707,4.5014,4.1275,3.9786,5.8273,5.898,4.082,3.8136,5.0884,4.4786
5.9101,5.5152,5.9575,4.7857,5.4113,4.9005,5.995,6.3663,6.2302,4.9659,7.4323
0.31973,0.24553,0.19957,0.18003,0.15759,0,0.25165,0.34696,0.12255,0.23629,0.053791
0.3873,0.56651,0.19186,0.31154,0.37875,0.31575,0.29032,0.1501,0.21208,0.18173,0.63607
1.868,1.3803,1.3811,1.1907,1.3318,1.9494,1.4641,0.98272,1.1596,1.4543,1.3638
2.9166,2.2397,2.9352,2.4991,2.3438,2.7972,2.3289,2.3221,2.0961,1.9134,3.3601
10.823,10.231,10.777,14.002,11.219,13.337,13.184,8.0863,9.1614,12.918,8.4323
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.16876,0.043198,0,0.10558,0.092419,0,0,0.10174,0.16172,0,0.04732
80.198,26.585,83.796,12.126,174.67,12.311,5.8964,116.12,92.613,16.276,84.002
1.1705,0.11039,0.49135,0.11563,0.084344,0.18931,0,1.4485,0.27549,0.075881,0.36276
0,0,0,0.032682,0,0,0,0,0,0,0
0,0.078346,0,0,0,0.20154,0,0,0,0,0
0.030331,0,0,0.085393,0,0.039944,0,0,0,0.11208,0
0,0.099824,0,0.16265,0,0.14266,0.05684,0,0,0.10674,0.036449
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.1151,0.57454,0.59871,1.7823,0.094552,1.1369,1.5099,0.052044,0,0.99242,0.24206
0.021749,0.65694,0.20363,0.52387,0.041687,0.53465,1.2078,0.039336,0.041683,0.58935,0.042689
0.011669,0.2061,0.11532,0.4435,0.019171,0.36113,0.45922,0.021104,0.022364,0.21559,0.029447
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.26628,0.26058,0.3432,0.34719,0.23422,0.38791,0.32766,0.27702,0.25968,0.25832,0.14867
0,0,0,0,0,0.024839,0,0,0,0,0
0,0.0276,0,0.033729,0,0,0,0,0,0,0
0.1247,0.023939,0.064861,0.029255,0,0.041054,0.24536,0.084572,0.17924,0.076794,0.20978
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0055585,0.059759,0.02313,0.031298,0.018264,0.029281,0.058333,0.065345,0.053265,0.089004,0.051433
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.0081572,0,0,0,0,0,0.0096059,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.63825,0.91218,0.45495,0.71543,0.27186,0.5837,0.79074,0.64665,0.82114,0.26205,0.9495
0,0,0,0,0,0,0,0,0,0,0
0.31845,0.34935,0.54426,0.44294,0.78011,0.57665,0.20887,0.31369,0.25612,0.56735,0.29179
0,0,0,0,0,0,0,0,0,0,0
0.032019,0,0.033309,0,0,0,0,0,0,0.039438,0
0.39511,0.45512,0.96435,1.0125,0.97369,0.82052,0.55817,0.43975,0.97566,0.76742,0.61359
0.086661,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.047899,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1.0604,1.574,1.1559,1.8283,1.1211,1.3029,1.9567,0.84419,0.81677,1.7622,1.2846
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.027793,0.029879,0.034695,0.041731,0.004566,0.036601,0.0072916,0.025133,0.026632,0.034232,0.037406
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.035978,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1.0291,2.0322,1.4275,2.2995,0.64411,6.712,3.4072,0.2659,0.89226,4.1046,1.0306
0.35627,0.72957,0.58066,1.538,0.34144,0.70378,0.63872,0.33292,0.569,1.3311,0.51946
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.14502,0,0,0,0,0,0.047583,0
0.95376,0.39062,1.356,0.089506,0.4962,1.9678,2.7942,0.1725,0.27418,1.3706,0.66857
0.077531,0.029769,0,0,0.031844,0.1021,0.1017,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.013165,0.011524,0,0,0,0,0,0
0.022569,0.0086658,0,0.03177,0,0.029722,0.059212,0.020409,0,0.055598,0.018985
0,0,0,0,0,0,0,0,0,0,0
0.087093,0.028663,0.33653,0.42034,0.22485,0.37686,0.24482,0.32629,0.3696,0.39845,0.28258
0,0,0,0,0,0,0,0,0,0,0
0.025681,0.039442,0,0.048201,0,0.06764,0,0,0,0,0
0.11048,0.065264,0.25345,0.43334,0.15592,0.29846,0.26757,0.34072,0.19546,0.25821,0.20494
0.096331,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.020771
0.075256,0.057791,0.039145,0,0,0,0,0.051041,0,0,0.063304
0,0,0,0,0,0,0,0,0,0,0
0.03358,0.017191,0.017467,0.039391,0.027584,0.058963,0.10645,0.005061,0.016089,0.062041,0.032954
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.045239,0,0,0,0,0,0,0.028226,0.036281,0.049555
0.083028,0,0.057583,0.025973,0.079571,0.036447,0.14522,0.050055,0,0.034089,0.069842
2.9978,1.5323,2.3439,2.9656,1.1921,2.326,7.126,1.3641,1.2716,0.8937,1.6865
0,0,0,0,0,0,0.02468,0,0,0,0.015826
0,0,0,0,0.020351,0,0,0,0,0,0
0,0,0.23857,0.16141,0.11774,0.075501,0.075207,0.025922,0.054938,0.070616,0
0,0,0,0,0,0,0,0,0,0,0
0.008103,0,0.029503,0.038021,0.076546,0.016007,0,0.051293,0,0.049903,0.0068161
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0491,0,0,0,0.011828,0,0.032221,0
0.055834,0,0.058084,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.084424,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.0080038,0.043371,0.0097812,0,0,0,0,0,0,0
0.077131,0.28283,0.20261,0.23706,0.22809,0.1549,0.20236,0.27726,0.36401,0.24701,0.63746
0,0,0,0,0,0,0,0,0,0,0
0,0.028584,0.025815,0.058219,0.020384,0,0,0,0,0.06113,0.020874
0,0.01446,0,0,0,0,0,0.034056,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.06134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.02029,0,0.14877,0,0.034795,0,0.095573,0,0.065088,0.011113
0,0.0357,0.0096727,0.20942,0.015276,0.17143,0.048788,0.050449,0.01782,0.25195,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.081176,0.14545,0.084448,0.063483,0,0.19599,0.28396,0.048938,0,0.19997,0.022761
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.027868,0.075505,0.034056,0.02981,0,0,0,0,0.17879,0.091579
0,0,0,0.011657,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.093681,0.084508,0.018493,0,0,0,0.021573,0.055458,0.075749
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.03295,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.10226,0.078525,0.26594,0.43183,0.37799,0.13466,0.40242,0.46235,0.48994,0.2519,0.17203
0.13686,0,0.047459,0.042812,0.037475,0.12016,0,0.20627,0,0.11238,0
0,0,0,0,0,0,0,0.18123,0,0,0
0,0,0,0.058592,0.025643,0,0,0,0,0,0
0.040515,0,0.021074,0,0.01664,0.026678,0,0,0,0.049903,0.051121
0,0,0,0,0,0,0,0,0,0,0
0,0.092668,0.12554,0.056623,0.049564,0.15892,0.1583,0,0,0.074317,0.050754
0,0.026953,0.018256,0,0.014416,0,0,0.031739,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.076736,0.029464,0.19957,0.28805,0,0.55581,0.50331,0,0,0.14177,0
0,0.44686,0.60537,0.46808,0.40973,0.65686,0.2181,0.45105,0.23898,0.61436,0.27971
0.40979,0.50064,0.81385,0.66425,0.30602,0.83402,1.6127,0.47164,0.23204,1.1242,0.5484
0.037534,0.086469,0.19523,0.035224,0,0.14829,0.19695,0.10183,0,0.13869,0.094718
0,0,0,0.060878,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.76518,0.16789,0.34115,0.41033,0.23945,0.81574,0.57357,0.69195,0.62849,0.08976,0.15325
0,0,0,0.10858,0,0,0,0,0,0,0
0,0.082077,0,0,0.087798,0,0,0,0,0,0
0.016775,0,0.26177,0.36208,0.22048,0.17673,0.28607,0.40959,0.17682,0.26861,0.39511
0,0,0,0,0.076824,0,0.12268,0.16914,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.087346,0.078885,0.035581,0,0,0.049735,0,0,0.2335,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.066015,0.050695,0,0,0.054228,0,0.086598,0,0,0.081312,0.055531
0.13088,0,0,0,0.053754,0,0,0.059176,0.062706,0,0.055045
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.052509,0
0,0,0.21521,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.19631,0.1005,0.5446,0,0.26877,0,0.34336,0,0.18812,0.1612,0.055045
0.083688,0,0.12189,0.078537,0.15124,0.088169,0.021956,0.07568,0.064156,0.18554,0.14079
0,0,0,0,0,0,0,0,0,0,0
0.1009,0.014088,0.1813,0.077472,0.1733,0.14496,0.19252,0.099537,0.061527,0.090383,0.12345
0.10791,0,0.33678,0.20254,0.53186,0,0.14155,0.19517,0.20681,0,0.090772
0,0.17208,0.077703,0.14019,0.12271,0.049183,0.19596,0,0.2863,0.368,0
0.45632,0.70084,0.71207,1.2847,0.14057,1.6526,0.48636,0.077372,0.19131,0.94847,0.16793
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.061121,0,0.22408,0.065382,0,0,0,0,0,0
0.43417,1.3437,1.0402,1.0371,0.25938,2.2178,1.2599,0.4759,0.30258,1.7988,0.48695
0.29404,0.35318,0.26668,0.2901,0.0929,0.47659,0.44506,0.19772,0.15895,0.72435,0.12684
0,0,0,0.01267,0.01109,0,0,0,0.0064686,0,0
0,0,0.075566,0,0,0,0,0.065687,0,0.17894,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.19677,0.11081,0.19106,0.38163,0.043104,0.48372,0.413,0.059314,0.16342,0.22621,0.055174
0.12831,0.19707,0.14375,0.35199,0.072972,0.50694,0.38844,0.071406,0.15133,0.23099,0.11624
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.019594,0.034303,0.10999,0.054778,0.037762,0,0,0.05269
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.042236,0.055601,0.081599,0.096259,0.14621,0.063567,0.087064,0.12822,0.18502,0.048306,0.10658
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.075005,0.27359,0.1268,0.19357,0.26185,0.18521,0.12299,0.26283,0.20664,0.13858,0.20505
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.033772,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.28814,2.4056,0.95306,3.9104,0.28524,5.1956,2.9075,0.31401,0.16991,4.277,0.44125
0,0.14484,0.19622,0.70802,0,0.99357,0.74227,0.17057,0.18074,0.92928,0.47598
0,0,0,0,0,0,0,0,0,0,0
0.35912,1.5444,0.82192,2.3928,0.3835,3.0268,2.167,0.32476,0.13765,2.2559,0.63439
0.089068,0.54718,0.27797,0,0,0.93837,0.46736,0,0,0.54853,0.074923
0.12232,0,0.063624,0.51655,0,0.32217,0.16045,0.11061,0.11721,0.52731,0.15434
0.035153,0.29694,0.31084,0.032989,0.34652,0.023147,0.83004,0.65167,0,0.15154,0
0.019159,0.3384,0.26908,0.080911,0.37772,0.012616,0.65346,0.49379,0,0.011799,0.0080583
0.030148,0.4283,0.29795,0.25463,0.2105,0.13896,0.51412,0.36805,0.057779,0.59414,0
0.2306,0.11806,0.15993,0.21641,0.18943,0.20246,0,0.34756,0.14732,0.094678,0.064659
0,0,0.27285,0.051817,0,0.036358,0.41648,0.074898,0,0.10201,0.06967
0,0,0,0.029013,0,0.10179,0.081111,0.027958,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.03724
0.17266,0,0,0.32406,0,0.22738,0.67946,0.15613,0.16545,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.095647,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.17753,0,0.052768,0.047602,0,0.2004,0.13308,0.045869,0,0,0
0.1004,0.028912,0.13056,0.094219,0.092781,0.11569,0.31279,0.11349,0.012026,0.077288,0.047505
